"","Channel 3 Last (C)","Channel 3 Ave. (C)","Channel 3 Min. (C)","Channel 3 Max. (C)","Channel 7 Last (C)","Channel 7 Ave. (C)","Channel 7 Min. (C)","Channel 7 Max. (C)"
"00:09:14","42.081","42.081","42.081","42.081","42.436","42.436","42.436","42.436"
"00:09:15","42.098","42.098","42.098","42.098","42.453","42.453","42.453","42.453"
"00:09:16","42.129","42.129","42.129","42.129","42.477","42.477","42.477","42.477"
"00:09:17","42.155","42.155","42.155","42.155","42.499","42.499","42.499","42.499"
"00:09:18","42.177","42.177","42.177","42.177","42.512","42.512","42.512","42.512"
"00:09:19","42.195","42.195","42.195","42.195","42.518","42.518","42.518","42.518"
"00:09:20","42.214","42.214","42.214","42.214","42.507","42.507","42.507","42.507"
"00:09:21","42.247","42.247","42.247","42.247","42.526","42.526","42.526","42.526"
"00:09:22","42.276","42.276","42.276","42.276","42.544","42.544","42.544","42.544"
"00:09:23","42.294","42.294","42.294","42.294","42.555","42.555","42.555","42.555"
"00:09:24","42.315","42.315","42.315","42.315","42.559","42.559","42.559","42.559"
"00:09:25","42.335","42.335","42.335","42.335","42.585","42.585","42.585","42.585"
"00:09:26","42.361","42.361","42.361","42.361","42.596","42.596","42.596","42.596"
"00:09:27","42.385","42.385","42.385","42.385","42.615","42.615","42.615","42.615"
"00:09:28","42.408","42.408","42.408","42.408","42.637","42.637","42.637","42.637"
"00:09:29","42.434","42.434","42.434","42.434","42.641","42.641","42.641","42.641"
"00:09:30","42.449","42.449","42.449","42.449","42.652","42.652","42.652","42.652"
"00:09:31","42.478","42.478","42.478","42.478","42.656","42.656","42.656","42.656"
"00:09:32","42.497","42.497","42.497","42.497","42.682","42.682","42.682","42.682"
"00:09:33","42.519","42.519","42.519","42.519","42.687","42.687","42.687","42.687"
"00:09:34","42.548","42.548","42.548","42.548","42.704","42.704","42.704","42.704"
"00:09:35","42.567","42.567","42.567","42.567","42.712","42.712","42.712","42.712"
"00:09:36","42.585","42.585","42.585","42.585","42.726","42.726","42.726","42.726"
"00:09:37","42.614","42.614","42.614","42.614","42.745","42.745","42.745","42.745"
"00:09:38","42.633","42.633","42.633","42.633","42.742","42.742","42.742","42.742"
"00:09:39","42.657","42.657","42.657","42.657","42.751","42.751","42.751","42.751"
"00:09:40","42.673","42.673","42.673","42.673","42.764","42.764","42.764","42.764"
"00:09:41","42.706","42.706","42.706","42.706","42.779","42.779","42.779","42.779"
"00:09:42","42.719","42.719","42.719","42.719","42.788","42.788","42.788","42.788"
"00:09:43","42.750","42.750","42.750","42.750","42.808","42.808","42.808","42.808"
"00:09:44","42.765","42.765","42.765","42.765","42.812","42.812","42.812","42.812"
"00:09:45","42.791","42.791","42.791","42.791","42.829","42.829","42.829","42.829"
"00:09:46","42.813","42.813","42.813","42.813","42.846","42.846","42.846","42.846"
"00:09:47","42.831","42.831","42.831","42.831","42.868","42.868","42.868","42.868"
"00:09:48","42.857","42.857","42.857","42.857","42.870","42.870","42.870","42.870"
"00:09:49","42.883","42.883","42.883","42.883","42.894","42.894","42.894","42.894"
"00:09:50","42.905","42.905","42.905","42.905","42.905","42.905","42.905","42.905"
"00:09:51","42.927","42.927","42.927","42.927","42.916","42.916","42.916","42.916"
"00:09:52","42.962","42.962","42.962","42.962","42.942","42.942","42.942","42.942"
"00:09:53","42.982","42.982","42.982","42.982","42.946","42.946","42.946","42.946"
"00:09:54","42.999","42.999","42.999","42.999","42.955","42.955","42.955","42.955"
"00:09:55","43.026","43.026","43.026","43.026","42.972","42.972","42.972","42.972"
"00:09:56","43.041","43.041","43.041","43.041","42.987","42.987","42.987","42.987"
"00:09:57","43.063","43.063","43.063","43.063","42.996","42.996","42.996","42.996"
"00:09:58","43.092","43.092","43.092","43.092","43.009","43.009","43.009","43.009"
"00:09:59","43.107","43.107","43.107","43.107","43.016","43.016","43.016","43.016"
"00:10:00","43.125","43.125","43.125","43.125","43.024","43.024","43.024","43.024"
"00:10:01","43.155","43.155","43.155","43.155","43.050","43.050","43.050","43.050"
"00:10:02","43.173","43.173","43.173","43.173","43.061","43.061","43.061","43.061"
"00:10:03","43.192","43.192","43.192","43.192","43.072","43.072","43.072","43.072"
"00:10:04","43.217","43.217","43.217","43.217","43.083","43.083","43.083","43.083"
"00:10:05","43.243","43.243","43.243","43.243","43.101","43.101","43.101","43.101"
"00:10:06","43.267","43.267","43.267","43.267","43.113","43.113","43.113","43.113"
"00:10:07","43.287","43.287","43.287","43.287","43.124","43.124","43.124","43.124"
"00:10:08","43.302","43.302","43.302","43.302","43.131","43.131","43.131","43.131"
"00:10:09","43.324","43.324","43.324","43.324","43.144","43.144","43.144","43.144"
"00:10:10","43.346","43.346","43.346","43.346","43.161","43.161","43.161","43.161"
"00:10:11","43.364","43.364","43.364","43.364","43.172","43.172","43.172","43.172"
"00:10:12","43.392","43.392","43.392","43.392","43.192","43.192","43.192","43.192"
"00:10:13","43.419","43.419","43.419","43.419","43.209","43.209","43.209","43.209"
"00:10:14","43.441","43.441","43.441","43.441","43.217","43.217","43.217","43.217"
"00:10:15","43.460","43.460","43.460","43.460","43.224","43.224","43.224","43.224"
"00:10:16","43.489","43.489","43.489","43.489","43.250","43.250","43.250","43.250"
"00:10:17","43.504","43.504","43.504","43.504","43.250","43.250","43.250","43.250"
"00:10:18","43.526","43.526","43.526","43.526","43.270","43.270","43.270","43.270"
"00:10:19","43.548","43.548","43.548","43.548","43.276","43.276","43.276","43.276"
"00:10:20","43.574","43.574","43.574","43.574","43.298","43.298","43.298","43.298"
"00:10:21","43.597","43.597","43.597","43.597","43.307","43.307","43.307","43.307"
"00:10:22","43.621","43.621","43.621","43.621","43.320","43.320","43.320","43.320"
"00:10:23","43.640","43.640","43.640","43.640","43.328","43.328","43.328","43.328"
"00:10:24","43.658","43.658","43.658","43.658","43.337","43.337","43.337","43.337"
"00:10:25","43.673","43.673","43.673","43.673","43.354","43.354","43.354","43.354"
"00:10:26","43.695","43.695","43.695","43.695","43.365","43.365","43.365","43.365"
"00:10:27","43.722","43.722","43.722","43.722","43.371","43.371","43.371","43.371"
"00:10:28","43.750","43.750","43.750","43.750","43.387","43.387","43.387","43.387"
"00:10:29","43.772","43.772","43.772","43.772","43.406","43.406","43.406","43.406"
"00:10:30","43.787","43.787","43.787","43.787","43.413","43.413","43.413","43.413"
"00:10:31","43.812","43.812","43.812","43.812","43.428","43.428","43.428","43.428"
"00:10:32","43.824","43.824","43.824","43.824","43.436","43.436","43.436","43.436"
"00:10:33","43.860","43.860","43.860","43.860","43.461","43.461","43.461","43.461"
"00:10:34","43.875","43.875","43.875","43.875","43.483","43.483","43.483","43.483"
"00:10:35","43.897","43.897","43.897","43.897","43.487","43.487","43.487","43.487"
"00:10:36","43.922","43.922","43.922","43.922","43.496","43.496","43.496","43.496"
"00:10:37","43.937","43.937","43.937","43.937","43.506","43.506","43.506","43.506"
"00:10:38","43.956","43.956","43.956","43.956","43.524","43.524","43.524","43.524"
"00:10:39","43.978","43.978","43.978","43.978","43.524","43.524","43.524","43.524"
"00:10:40","44.007","44.007","44.007","44.007","43.543","43.543","43.543","43.543"
"00:10:41","44.029","44.029","44.029","44.029","43.565","43.565","43.565","43.565"
"00:10:42","44.051","44.051","44.051","44.051","43.576","43.576","43.576","43.576"
"00:10:43","44.062","44.062","44.062","44.062","43.580","43.580","43.580","43.580"
"00:10:44","44.091","44.091","44.091","44.091","43.602","43.602","43.602","43.602"
"00:10:45","44.119","44.119","44.119","44.119","43.615","43.615","43.615","43.615"
"00:10:46","44.132","44.132","44.132","44.132","43.624","43.624","43.624","43.624"
"00:10:47","44.146","44.146","44.146","44.146","43.631","43.631","43.631","43.631"
"00:10:48","44.168","44.168","44.168","44.168","43.655","43.655","43.655","43.655"
"00:10:49","44.201","44.201","44.201","44.201","43.661","43.661","43.661","43.661"
"00:10:50","44.216","44.216","44.216","44.216","43.676","43.676","43.676","43.676"
"00:10:51","44.249","44.249","44.249","44.249","43.696","43.696","43.696","43.696"
"00:10:52","44.271","44.271","44.271","44.271","43.709","43.709","43.709","43.709"
"00:10:53","44.286","44.286","44.286","44.286","43.727","43.727","43.727","43.727"
"00:10:54","44.302","44.302","44.302","44.302","43.724","43.724","43.724","43.724"
"00:10:55","44.337","44.337","44.337","44.337","43.746","43.746","43.746","43.746"
"00:10:56","44.352","44.352","44.352","44.352","43.764","43.764","43.764","43.764"
"00:10:57","44.372","44.372","44.372","44.372","43.772","43.772","43.772","43.772"
"00:10:58","44.388","44.388","44.388","44.388","43.783","43.783","43.783","43.783"
"00:10:59","44.403","44.403","44.403","44.403","43.801","43.801","43.801","43.801"
"00:11:00","44.440","44.440","44.440","44.440","43.816","43.816","43.816","43.816"
"00:11:01","44.454","44.454","44.454","44.454","43.827","43.827","43.827","43.827"
"00:11:02","44.476","44.476","44.476","44.476","43.845","43.845","43.845","43.845"
"00:11:03","44.498","44.498","44.498","44.498","43.855","43.855","43.855","43.855"
"00:11:04","44.531","44.531","44.531","44.531","43.879","43.879","43.879","43.879"
"00:11:05","44.542","44.542","44.542","44.542","43.893","43.893","43.893","43.893"
"00:11:06","44.564","44.564","44.564","44.564","43.904","43.904","43.904","43.904"
"00:11:07","44.597","44.597","44.597","44.597","43.919","43.919","43.919","43.919"
"00:11:08","44.612","44.612","44.612","44.612","43.937","43.937","43.937","43.937"
"00:11:09","44.630","44.630","44.630","44.630","43.954","43.954","43.954","43.954"
"00:11:10","44.652","44.652","44.652","44.652","43.963","43.963","43.963","43.963"
"00:11:11","44.671","44.671","44.671","44.671","43.971","43.971","43.971","43.971"
"00:11:12","44.691","44.691","44.691","44.691","43.993","43.993","43.993","43.993"
"00:11:13","44.718","44.718","44.718","44.718","44.008","44.008","44.008","44.008"
"00:11:14","44.733","44.733","44.733","44.733","44.015","44.015","44.015","44.015"
"00:11:15","44.757","44.757","44.757","44.757","44.037","44.037","44.037","44.037"
"00:11:16","44.777","44.777","44.777","44.777","44.048","44.048","44.048","44.048"
"00:11:17","44.795","44.795","44.795","44.795","44.052","44.052","44.052","44.052"
"00:11:18","44.817","44.817","44.817","44.817","44.070","44.070","44.070","44.070"
"00:11:19","44.839","44.839","44.839","44.839","44.085","44.085","44.085","44.085"
"00:11:20","44.847","44.847","44.847","44.847","44.096","44.096","44.096","44.096"
"00:11:21","44.870","44.870","44.870","44.870","44.105","44.105","44.105","44.105"
"00:11:22","44.894","44.894","44.894","44.894","44.115","44.115","44.115","44.115"
"00:11:23","44.916","44.916","44.916","44.916","44.140","44.140","44.140","44.140"
"00:11:24","44.936","44.936","44.936","44.936","44.149","44.149","44.149","44.149"
"00:11:25","44.949","44.949","44.949","44.949","44.155","44.155","44.155","44.155"
"00:11:26","44.975","44.975","44.975","44.975","44.174","44.174","44.174","44.174"
"00:11:27","44.991","44.991","44.991","44.991","44.174","44.174","44.174","44.174"
"00:11:28","45.015","45.015","45.015","45.015","44.196","44.196","44.196","44.196"
"00:11:29","45.019","45.019","45.019","45.019","44.199","44.199","44.199","44.199"
"00:11:30","45.052","45.052","45.052","45.052","44.220","44.220","44.220","44.220"
"00:11:31","45.077","45.077","45.077","45.077","44.240","44.240","44.240","44.240"
"00:11:32","45.096","45.096","45.096","45.096","44.251","44.251","44.251","44.251"
"00:11:33","45.123","45.123","45.123","45.123","44.271","44.271","44.271","44.271"
"00:11:34","45.140","45.140","45.140","45.140","44.277","44.277","44.277","44.277"
"00:11:35","45.158","45.158","45.158","45.158","44.295","44.295","44.295","44.295"
"00:11:36","45.171","45.171","45.171","45.171","44.293","44.293","44.293","44.293"
"00:11:37","45.184","45.184","45.184","45.184","44.306","44.306","44.306","44.306"
"00:11:38","45.206","45.206","45.206","45.206","44.314","44.314","44.314","44.314"
"00:11:39","45.224","45.224","45.224","45.224","44.332","44.332","44.332","44.332"
"00:11:40","45.257","45.257","45.257","45.257","44.347","44.347","44.347","44.347"
"00:11:41","45.264","45.264","45.264","45.264","44.358","44.358","44.358","44.358"
"00:11:42","45.283","45.283","45.283","45.283","44.372","44.372","44.372","44.372"
"00:11:43","45.297","45.297","45.297","45.297","44.391","44.391","44.391","44.391"
"00:11:44","45.319","45.319","45.319","45.319","44.391","44.391","44.391","44.391"
"00:11:45","45.341","45.341","45.341","45.341","44.415","44.415","44.415","44.415"
"00:11:46","45.370","45.370","45.370","45.370","44.439","44.439","44.439","44.439"
"00:11:47","45.392","45.392","45.392","45.392","44.442","44.442","44.442","44.442"
"00:11:48","45.407","45.407","45.407","45.407","44.453","44.453","44.453","44.453"
"00:11:49","45.433","45.433","45.433","45.433","44.468","44.468","44.468","44.468"
"00:11:50","45.451","45.451","45.451","45.451","44.475","44.475","44.475","44.475"
"00:11:51","45.471","45.471","45.471","45.471","44.490","44.490","44.490","44.490"
"00:11:52","45.487","45.487","45.487","45.487","44.505","44.505","44.505","44.505"
"00:11:53","45.506","45.506","45.506","45.506","44.509","44.509","44.509","44.509"
"00:11:54","45.515","45.515","45.515","45.515","44.520","44.520","44.520","44.520"
"00:11:55","45.535","45.535","45.535","45.535","44.538","44.538","44.538","44.538"
"00:11:56","45.550","45.550","45.550","45.550","44.549","44.549","44.549","44.549"
"00:11:57","45.574","45.574","45.574","45.574","44.557","44.557","44.557","44.557"
"00:11:58","45.587","45.587","45.587","45.587","44.575","44.575","44.575","44.575"
"00:11:59","45.612","45.612","45.612","45.612","44.582","44.582","44.582","44.582"
"00:12:00","45.636","45.636","45.636","45.636","44.612","44.612","44.612","44.612"
"00:12:01","45.660","45.660","45.660","45.660","44.623","44.623","44.623","44.623"
"00:12:02","45.671","45.671","45.671","45.671","44.626","44.626","44.626","44.626"
"00:12:03","45.693","45.693","45.693","45.693","44.647","44.647","44.647","44.647"
"00:12:04","45.715","45.715","45.715","45.715","44.656","44.656","44.656","44.656"
"00:12:05","45.740","45.740","45.740","45.740","44.671","44.671","44.671","44.671"
"00:12:06","45.753","45.753","45.753","45.753","44.685","44.685","44.685","44.685"
"00:12:07","45.784","45.784","45.784","45.784","44.700","44.700","44.700","44.700"
"00:12:08","45.795","45.795","45.795","45.795","44.715","44.715","44.715","44.715"
"00:12:09","45.813","45.813","45.813","45.813","44.717","44.717","44.717","44.717"
"00:12:10","45.828","45.828","45.828","45.828","44.729","44.729","44.729","44.729"
"00:12:11","45.843","45.843","45.843","45.843","44.737","44.737","44.737","44.737"
"00:12:12","45.872","45.872","45.872","45.872","44.761","44.761","44.761","44.761"
"00:12:13","45.886","45.886","45.886","45.886","44.777","44.777","44.777","44.777"
"00:12:14","45.905","45.905","45.905","45.905","44.777","44.777","44.777","44.777"
"00:12:15","45.925","45.925","45.925","45.925","44.788","44.788","44.788","44.788"
"00:12:16","45.941","45.941","45.941","45.941","44.796","44.796","44.796","44.796"
"00:12:17","45.960","45.960","45.960","45.960","44.810","44.810","44.810","44.810"
"00:12:18","45.978","45.978","45.978","45.978","44.829","44.829","44.829","44.829"
"00:12:19","46.004","46.004","46.004","46.004","44.843","44.843","44.843","44.843"
"00:12:20","46.022","46.022","46.022","46.022","44.851","44.851","44.851","44.851"
"00:12:21","46.044","46.044","46.044","46.044","44.878","44.878","44.878","44.878"
"00:12:22","46.058","46.058","46.058","46.058","44.898","44.898","44.898","44.898"
"00:12:23","46.088","46.088","46.088","46.088","44.920","44.920","44.920","44.920"
"00:12:24","46.095","46.095","46.095","46.095","44.913","44.913","44.913","44.913"
"00:12:25","46.117","46.117","46.117","46.117","44.924","44.924","44.924","44.924"
"00:12:26","46.142","46.142","46.142","46.142","44.942","44.942","44.942","44.942"
"00:12:27","46.159","46.159","46.159","46.159","44.950","44.950","44.950","44.950"
"00:12:28","46.164","46.164","46.164","46.164","44.964","44.964","44.964","44.964"
"00:12:29","46.190","46.190","46.190","46.190","44.979","44.979","44.979","44.979"
"00:12:30","46.223","46.223","46.223","46.223","44.997","44.997","44.997","44.997"
"00:12:31","46.237","46.237","46.237","46.237","45.008","45.008","45.008","45.008"
"00:12:32","46.256","46.256","46.256","46.256","45.023","45.023","45.023","45.023"
"00:12:33","46.274","46.274","46.274","46.274","45.029","45.029","45.029","45.029"
"00:12:34","46.296","46.296","46.296","46.296","45.045","45.045","45.045","45.045"
"00:12:35","46.310","46.310","46.310","46.310","45.056","45.056","45.056","45.056"
"00:12:36","46.323","46.323","46.323","46.323","45.069","45.069","45.069","45.069"
"00:12:37","46.343","46.343","46.343","46.343","45.085","45.085","45.085","45.085"
"00:12:38","46.358","46.358","46.358","46.358","45.096","45.096","45.096","45.096"
"00:12:39","46.375","46.375","46.375","46.375","45.118","45.118","45.118","45.118"
"00:12:40","46.398","46.398","46.398","46.398","45.140","45.140","45.140","45.140"
"00:12:41","46.417","46.417","46.417","46.417","45.158","45.158","45.158","45.158"
"00:12:42","46.433","46.433","46.433","46.433","45.166","45.166","45.166","45.166"
"00:12:43","46.460","46.460","46.460","46.460","45.177","45.177","45.177","45.177"
"00:12:44","46.471","46.471","46.471","46.471","45.184","45.184","45.184","45.184"
"00:12:45","46.493","46.493","46.493","46.493","45.193","45.193","45.193","45.193"
"00:12:46","46.511","46.511","46.511","46.511","45.210","45.210","45.210","45.210"
"00:12:47","46.526","46.526","46.526","46.526","45.217","45.217","45.217","45.217"
"00:12:48","46.539","46.539","46.539","46.539","45.223","45.223","45.223","45.223"
"00:12:49","46.559","46.559","46.559","46.559","45.239","45.239","45.239","45.239"
"00:12:50","46.581","46.581","46.581","46.581","45.236","45.236","45.236","45.236"
"00:12:51","46.594","46.594","46.594","46.594","45.252","45.252","45.252","45.252"
"00:12:52","46.617","46.617","46.617","46.617","45.265","45.265","45.265","45.265"
"00:12:53","46.646","46.646","46.646","46.646","45.287","45.287","45.287","45.287"
"00:12:54","46.652","46.652","46.652","46.652","45.291","45.291","45.291","45.291"
"00:12:55","46.672","46.672","46.672","46.672","45.298","45.298","45.298","45.298"
"00:12:56","46.690","46.690","46.690","46.690","45.309","45.309","45.309","45.309"
"00:12:57","46.707","46.707","46.707","46.707","45.329","45.329","45.329","45.329"
"00:12:58","46.716","46.716","46.716","46.716","45.338","45.338","45.338","45.338"
"00:12:59","46.731","46.731","46.731","46.731","45.346","45.346","45.346","45.346"
"00:13:00","46.756","46.756","46.756","46.756","45.355","45.355","45.355","45.355"
"00:13:01","46.778","46.778","46.778","46.778","45.364","45.364","45.364","45.364"
"00:13:02","46.796","46.796","46.796","46.796","45.375","45.375","45.375","45.375"
"00:13:03","46.818","46.818","46.818","46.818","45.370","45.370","45.370","45.370"
"00:13:04","46.833","46.833","46.833","46.833","45.368","45.368","45.368","45.368"
"00:13:05","46.844","46.844","46.844","46.844","45.354","45.354","45.354","45.354"
"00:13:06","46.875","46.875","46.875","46.875","45.372","45.372","45.372","45.372"
"00:13:07","46.891","46.891","46.891","46.891","45.383","45.383","45.383","45.383"
"00:13:08","46.909","46.909","46.909","46.909","45.369","45.369","45.369","45.369"
"00:13:09","46.926","46.926","46.926","46.926","45.380","45.380","45.380","45.380"
"00:13:10","46.942","46.942","46.942","46.942","45.391","45.391","45.391","45.391"
"00:13:11","46.960","46.960","46.960","46.960","45.409","45.409","45.409","45.409"
"00:13:12","46.973","46.973","46.973","46.973","45.414","45.414","45.414","45.414"
"00:13:13","46.990","46.990","46.990","46.990","45.424","45.424","45.424","45.424"
"00:13:14","47.008","47.008","47.008","47.008","45.438","45.438","45.438","45.438"
"00:13:15","47.025","47.025","47.025","47.025","45.451","45.451","45.451","45.451"
"00:13:16","47.052","47.052","47.052","47.052","45.467","45.467","45.467","45.467"
"00:13:17","47.067","47.067","47.067","47.067","45.479","45.479","45.479","45.479"
"00:13:18","47.078","47.078","47.078","47.078","45.484","45.484","45.484","45.484"
"00:13:19","47.099","47.099","47.099","47.099","45.490","45.490","45.490","45.490"
"00:13:20","47.118","47.118","47.118","47.118","45.501","45.501","45.501","45.501"
"00:13:21","47.130","47.130","47.130","47.130","45.506","45.506","45.506","45.506"
"00:13:22","47.158","47.158","47.158","47.158","45.523","45.523","45.523","45.523"
"00:13:23","47.169","47.169","47.169","47.169","45.541","45.541","45.541","45.541"
"00:13:24","47.191","47.191","47.191","47.191","45.555","45.555","45.555","45.555"
"00:13:25","47.213","47.213","47.213","47.213","45.567","45.567","45.567","45.567"
"00:13:26","47.224","47.224","47.224","47.224","45.578","45.578","45.578","45.578"
"00:13:27","47.238","47.238","47.238","47.238","45.590","45.590","45.590","45.590"
"00:13:28","47.260","47.260","47.260","47.260","45.600","45.600","45.600","45.600"
"00:13:29","47.278","47.278","47.278","47.278","45.614","45.614","45.614","45.614"
"00:13:30","47.295","47.295","47.295","47.295","45.627","45.627","45.627","45.627"
"00:13:31","47.311","47.311","47.311","47.311","45.640","45.640","45.640","45.640"
"00:13:32","47.333","47.333","47.333","47.333","45.651","45.651","45.651","45.651"
"00:13:33","47.337","47.337","47.337","47.337","45.656","45.656","45.656","45.656"
"00:13:34","47.362","47.362","47.362","47.362","45.669","45.669","45.669","45.669"
"00:13:35","47.366","47.366","47.366","47.366","45.673","45.673","45.673","45.673"
"00:13:36","47.386","47.386","47.386","47.386","45.682","45.682","45.682","45.682"
"00:13:37","47.406","47.406","47.406","47.406","45.695","45.695","45.695","45.695"
"00:13:38","47.421","47.421","47.421","47.421","45.706","45.706","45.706","45.706"
"00:13:39","47.443","47.443","47.443","47.443","45.717","45.717","45.717","45.717"
"00:13:40","47.465","47.465","47.465","47.465","45.732","45.732","45.732","45.732"
"00:13:41","47.476","47.476","47.476","47.476","45.743","45.743","45.743","45.743"
"00:13:42","47.494","47.494","47.494","47.494","45.744","45.744","45.744","45.744"
"00:13:43","47.508","47.508","47.508","47.508","45.750","45.750","45.750","45.750"
"00:13:44","47.523","47.523","47.523","47.523","45.757","45.757","45.757","45.757"
"00:13:45","47.541","47.541","47.541","47.541","45.765","45.765","45.765","45.765"
"00:13:46","47.559","47.559","47.559","47.559","45.783","45.783","45.783","45.783"
"00:13:47","47.570","47.570","47.570","47.570","45.794","45.794","45.794","45.794"
"00:13:48","47.600","47.600","47.600","47.600","45.801","45.801","45.801","45.801"
"00:13:49","47.603","47.603","47.603","47.603","45.805","45.805","45.805","45.805"
"00:13:50","47.621","47.621","47.621","47.621","45.823","45.823","45.823","45.823"
"00:13:51","47.647","47.647","47.647","47.647","45.834","45.834","45.834","45.834"
"00:13:52","47.665","47.665","47.665","47.665","45.841","45.841","45.841","45.841"
"00:13:53","47.687","47.687","47.687","47.687","45.856","45.856","45.856","45.856"
"00:13:54","47.707","47.707","47.707","47.707","45.867","45.867","45.867","45.867"
"00:13:55","47.720","47.720","47.720","47.720","45.875","45.875","45.875","45.875"
"00:13:56","47.735","47.735","47.735","47.735","45.893","45.893","45.893","45.893"
"00:13:57","47.758","47.758","47.758","47.758","45.909","45.909","45.909","45.909"
"00:13:58","47.767","47.767","47.767","47.767","45.908","45.908","45.908","45.908"
"00:13:59","47.778","47.778","47.778","47.778","45.904","45.904","45.904","45.904"
"00:14:00","47.800","47.800","47.800","47.800","45.922","45.922","45.922","45.922"
"00:14:01","47.826","47.826","47.826","47.826","45.948","45.948","45.948","45.948"
"00:14:02","47.841","47.841","47.841","47.841","45.962","45.962","45.962","45.962"
"00:14:03","47.850","47.850","47.850","47.850","45.968","45.968","45.968","45.968"
"00:14:04","47.870","47.870","47.870","47.870","45.988","45.988","45.988","45.988"
"00:14:05","47.888","47.888","47.888","47.888","45.999","45.999","45.999","45.999"
"00:14:06","47.903","47.903","47.903","47.903","46.016","46.016","46.016","46.016"
"00:14:07","47.925","47.925","47.925","47.925","46.028","46.028","46.028","46.028"
"00:14:08","47.928","47.928","47.928","47.928","46.036","46.036","46.036","46.036"
"00:14:09","47.943","47.943","47.943","47.943","46.049","46.049","46.049","46.049"
"00:14:10","47.968","47.968","47.968","47.968","46.058","46.058","46.058","46.058"
"00:14:11","47.980","47.980","47.980","47.980","46.069","46.069","46.069","46.069"
"00:14:12","48.000","48.000","48.000","48.000","46.085","46.085","46.085","46.085"
"00:14:13","48.009","48.009","48.009","48.009","46.094","46.094","46.094","46.094"
"00:14:14","48.016","48.016","48.016","48.016","46.098","46.098","46.098","46.098"
"00:14:15","48.042","48.042","48.042","48.042","46.111","46.111","46.111","46.111"
"00:14:16","48.053","48.053","48.053","48.053","46.113","46.113","46.113","46.113"
"00:14:17","48.064","48.064","48.064","48.064","46.120","46.120","46.120","46.120"
"00:14:18","48.085","48.085","48.085","48.085","46.128","46.128","46.128","46.128"
"00:14:19","48.100","48.100","48.100","48.100","46.135","46.135","46.135","46.135"
"00:14:20","48.115","48.115","48.115","48.115","46.142","46.142","46.142","46.142"
"00:14:21","48.128","48.128","48.128","48.128","46.153","46.153","46.153","46.153"
"00:14:22","48.151","48.151","48.151","48.151","46.183","46.183","46.183","46.183"
"00:14:23","48.166","48.166","48.166","48.166","46.186","46.186","46.186","46.186"
"00:14:24","48.177","48.177","48.177","48.177","46.188","46.188","46.188","46.188"
"00:14:25","48.192","48.192","48.192","48.192","46.208","46.208","46.208","46.208"
"00:14:26","48.203","48.203","48.203","48.203","46.212","46.212","46.212","46.212"
"00:14:27","48.221","48.221","48.221","48.221","46.230","46.230","46.230","46.230"
"00:14:28","48.250","48.250","48.250","48.250","46.241","46.241","46.241","46.241"
"00:14:29","48.254","48.254","48.254","48.254","46.245","46.245","46.245","46.245"
"00:14:30","48.270","48.270","48.270","48.270","46.243","46.243","46.243","46.243"
"00:14:31","48.297","48.297","48.297","48.297","46.264","46.264","46.264","46.264"
"00:14:32","48.337","48.337","48.337","48.337","46.275","46.275","46.275","46.275"
"00:14:33","48.325","48.325","48.325","48.325","46.302","46.302","46.302","46.302"
"00:14:34","48.341","48.341","48.341","48.341","46.296","46.296","46.296","46.296"
"00:14:35","48.360","48.360","48.360","48.360","46.268","46.268","46.268","46.268"
"00:14:36","48.980","48.980","48.980","48.980","47.751","47.751","47.751","47.751"
"00:14:37","49.012","49.012","49.012","49.012","47.896","47.896","47.896","47.896"
"00:14:38","49.016","49.016","49.016","49.016","47.986","47.986","47.986","47.986"
"00:14:39","49.069","49.069","49.069","49.069","48.088","48.088","48.088","48.088"
"00:14:40","49.107","49.107","49.107","49.107","48.128","48.128","48.128","48.128"
"00:14:41","49.122","49.122","49.122","49.122","48.154","48.154","48.154","48.154"
"00:14:42","49.145","49.145","49.145","49.145","48.194","48.194","48.194","48.194"
"00:14:43","49.158","49.158","49.158","49.158","48.234","48.234","48.234","48.234"
"00:14:44","49.173","49.173","49.173","49.173","48.252","48.252","48.252","48.252"
"00:14:45","49.195","49.195","49.195","49.195","48.272","48.272","48.272","48.272"
"00:14:46","49.202","49.202","49.202","49.202","48.296","48.296","48.296","48.296"
"00:14:47","49.203","49.203","49.203","49.203","48.311","48.311","48.311","48.311"
"00:14:48","49.232","49.232","49.232","49.232","48.347","48.347","48.347","48.347"
"00:14:49","49.239","49.239","49.239","49.239","48.355","48.355","48.355","48.355"
"00:14:50","49.250","49.250","49.250","49.250","48.362","48.362","48.362","48.362"
"00:14:51","49.260","49.260","49.260","49.260","48.386","48.386","48.386","48.386"
"00:14:52","49.276","49.276","49.276","49.276","48.392","48.392","48.392","48.392"
"00:14:53","49.294","49.294","49.294","49.294","48.403","48.403","48.403","48.403"
"00:14:54","49.306","49.306","49.306","49.306","48.417","48.417","48.417","48.417"
"00:14:55","49.320","49.320","49.320","49.320","48.428","48.428","48.428","48.428"
"00:14:56","49.324","49.324","49.324","49.324","48.432","48.432","48.432","48.432"
"00:14:57","49.341","49.341","49.341","49.341","48.434","48.434","48.434","48.434"
"00:14:58","49.354","49.354","49.354","49.354","48.443","48.443","48.443","48.443"
"00:14:59","49.361","49.361","49.361","49.361","48.447","48.447","48.447","48.447"
"00:15:00","49.374","49.374","49.374","49.374","48.457","48.457","48.457","48.457"
