"","Channel 3 Last (C)","Channel 3 Ave. (C)","Channel 3 Min. (C)","Channel 3 Max. (C)","Channel 7 Last (C)","Channel 7 Ave. (C)","Channel 7 Min. (C)","Channel 7 Max. (C)"
"00:09:16","46.525","46.525","46.525","46.525","28.462","28.462","28.462","28.462"
"00:09:17","46.535","46.535","46.535","46.535","28.471","28.471","28.471","28.471"
"00:09:18","46.558","46.558","46.558","46.558","28.485","28.485","28.485","28.485"
"00:09:19","46.582","46.582","46.582","46.582","28.500","28.500","28.500","28.500"
"00:09:20","46.601","46.601","46.601","46.601","28.508","28.508","28.508","28.508"
"00:09:21","46.627","46.627","46.627","46.627","28.523","28.523","28.523","28.523"
"00:09:22","46.652","46.652","46.652","46.652","28.534","28.534","28.534","28.534"
"00:09:23","46.678","46.678","46.678","46.678","28.545","28.545","28.545","28.545"
"00:09:24","46.693","46.693","46.693","46.693","28.562","28.562","28.562","28.562"
"00:09:25","46.715","46.715","46.715","46.715","28.575","28.575","28.575","28.575"
"00:09:26","46.738","46.738","46.738","46.738","28.586","28.586","28.586","28.586"
"00:09:27","46.757","46.757","46.757","46.757","28.593","28.593","28.593","28.593"
"00:09:28","46.785","46.785","46.785","46.785","28.605","28.605","28.605","28.605"
"00:09:29","46.808","46.808","46.808","46.808","28.618","28.618","28.618","28.618"
"00:09:30","46.820","46.820","46.820","46.820","28.630","28.630","28.630","28.630"
"00:09:31","46.843","46.843","46.843","46.843","28.640","28.640","28.640","28.640"
"00:09:32","46.866","46.866","46.866","46.866","28.652","28.652","28.652","28.652"
"00:09:33","46.886","46.886","46.886","46.886","28.664","28.664","28.664","28.664"
"00:09:34","46.905","46.905","46.905","46.905","28.680","28.680","28.680","28.680"
"00:09:35","46.924","46.924","46.924","46.924","28.691","28.691","28.691","28.691"
"00:09:36","46.947","46.947","46.947","46.947","28.695","28.695","28.695","28.695"
"00:09:37","46.963","46.963","46.963","46.963","28.708","28.708","28.708","28.708"
"00:09:38","46.983","46.983","46.983","46.983","28.718","28.718","28.718","28.718"
"00:09:39","47.005","47.005","47.005","47.005","28.740","28.740","28.740","28.740"
"00:09:40","47.029","47.029","47.029","47.029","28.744","28.744","28.744","28.744"
"00:09:41","47.042","47.042","47.042","47.042","28.757","28.757","28.757","28.757"
"00:09:42","47.061","47.061","47.061","47.061","28.761","28.761","28.761","28.761"
"00:09:43","47.085","47.085","47.085","47.085","28.778","28.778","28.778","28.778"
"00:09:44","47.102","47.102","47.102","47.102","28.784","28.784","28.784","28.784"
"00:09:45","47.118","47.118","47.118","47.118","28.800","28.800","28.800","28.800"
"00:09:46","47.145","47.145","47.145","47.145","28.810","28.810","28.810","28.810"
"00:09:47","47.159","47.159","47.159","47.159","28.824","28.824","28.824","28.824"
"00:09:48","47.182","47.182","47.182","47.182","28.834","28.834","28.834","28.834"
"00:09:49","47.201","47.201","47.201","47.201","28.845","28.845","28.845","28.845"
"00:09:50","47.217","47.217","47.217","47.217","28.854","28.854","28.854","28.854"
"00:09:51","47.239","47.239","47.239","47.239","28.865","28.865","28.865","28.865"
"00:09:52","47.261","47.261","47.261","47.261","28.878","28.878","28.878","28.878"
"00:09:53","47.275","47.275","47.275","47.275","28.881","28.881","28.881","28.881"
"00:09:54","47.293","47.293","47.293","47.293","28.893","28.893","28.893","28.893"
"00:09:55","47.322","47.322","47.322","47.322","28.912","28.912","28.912","28.912"
"00:09:56","47.339","47.339","47.339","47.339","28.921","28.921","28.921","28.921"
"00:09:57","47.362","47.362","47.362","47.362","28.935","28.935","28.935","28.935"
"00:09:58","47.387","47.387","47.387","47.387","28.950","28.950","28.950","28.950"
"00:09:59","47.397","47.397","47.397","47.397","28.954","28.954","28.954","28.954"
"00:10:00","47.425","47.425","47.425","47.425","28.971","28.971","28.971","28.971"
"00:10:01","47.445","47.445","47.445","47.445","28.991","28.991","28.991","28.991"
"00:10:02","47.458","47.458","47.458","47.458","28.996","28.996","28.996","28.996"
"00:10:03","47.477","47.477","47.477","47.477","29.005","29.005","29.005","29.005"
"00:10:04","47.490","47.490","47.490","47.490","29.014","29.014","29.014","29.014"
"00:10:05","47.508","47.508","47.508","47.508","29.028","29.028","29.028","29.028"
"00:10:06","47.534","47.534","47.534","47.534","29.040","29.040","29.040","29.040"
"00:10:07","47.547","47.547","47.547","47.547","29.057","29.057","29.057","29.057"
"00:10:08","47.563","47.563","47.563","47.563","29.067","29.067","29.067","29.067"
"00:10:09","47.589","47.589","47.589","47.589","29.078","29.078","29.078","29.078"
"00:10:10","47.607","47.607","47.607","47.607","29.090","29.090","29.090","29.090"
"00:10:11","47.627","47.627","47.627","47.627","29.098","29.098","29.098","29.098"
"00:10:12","47.650","47.650","47.650","47.650","29.121","29.121","29.121","29.121"
"00:10:13","47.667","47.667","47.667","47.667","29.127","29.127","29.127","29.127"
"00:10:14","47.693","47.693","47.693","47.693","29.140","29.140","29.140","29.140"
"00:10:15","47.714","47.714","47.714","47.714","29.144","29.144","29.144","29.144"
"00:10:16","47.736","47.736","47.736","47.736","29.165","29.165","29.165","29.165"
"00:10:17","47.753","47.753","47.753","47.753","29.175","29.175","29.175","29.175"
"00:10:18","47.782","47.782","47.782","47.782","29.186","29.186","29.186","29.186"
"00:10:19","47.806","47.806","47.806","47.806","29.199","29.199","29.199","29.199"
"00:10:20","47.831","47.831","47.831","47.831","29.212","29.212","29.212","29.212"
"00:10:21","47.854","47.854","47.854","47.854","29.222","29.222","29.222","29.222"
"00:10:22","47.880","47.880","47.880","47.880","29.239","29.239","29.239","29.239"
"00:10:23","47.900","47.900","47.900","47.900","29.244","29.244","29.244","29.244"
"00:10:24","47.920","47.920","47.920","47.920","29.261","29.261","29.261","29.261"
"00:10:25","47.949","47.949","47.949","47.949","29.276","29.276","29.276","29.276"
"00:10:26","47.964","47.964","47.964","47.964","29.287","29.287","29.287","29.287"
"00:10:27","47.986","47.986","47.986","47.986","29.308","29.308","29.308","29.308"
"00:10:28","48.008","48.008","48.008","48.008","29.321","29.321","29.321","29.321"
"00:10:29","48.033","48.033","48.033","48.033","29.332","29.332","29.332","29.332"
"00:10:30","48.058","48.058","48.058","48.058","29.350","29.350","29.350","29.350"
"00:10:31","48.081","48.081","48.081","48.081","29.362","29.362","29.362","29.362"
"00:10:32","48.098","48.098","48.098","48.098","29.375","29.375","29.375","29.375"
"00:10:33","48.115","48.115","48.115","48.115","29.386","29.386","29.386","29.386"
"00:10:34","48.133","48.133","48.133","48.133","29.393","29.393","29.393","29.393"
"00:10:35","48.146","48.146","48.146","48.146","29.405","29.405","29.405","29.405"
"00:10:36","48.165","48.165","48.165","48.165","29.414","29.414","29.414","29.414"
"00:10:37","48.185","48.185","48.185","48.185","29.428","29.428","29.428","29.428"
"00:10:38","48.201","48.201","48.201","48.201","29.436","29.436","29.436","29.436"
"00:10:39","48.226","48.226","48.226","48.226","29.448","29.448","29.448","29.448"
"00:10:40","48.251","48.251","48.251","48.251","29.462","29.462","29.462","29.462"
"00:10:41","48.274","48.274","48.274","48.274","29.468","29.468","29.468","29.468"
"00:10:42","48.314","48.314","48.314","48.314","29.490","29.490","29.490","29.490"
"00:10:43","48.350","48.350","48.350","48.350","29.507","29.507","29.507","29.507"
"00:10:44","48.379","48.379","48.379","48.379","29.517","29.517","29.517","29.517"
"00:10:45","48.400","48.400","48.400","48.400","29.525","29.525","29.525","29.525"
"00:10:46","48.418","48.418","48.418","48.418","29.535","29.535","29.535","29.535"
"00:10:47","48.435","48.435","48.435","48.435","29.539","29.539","29.539","29.539"
"00:10:48","48.466","48.466","48.466","48.466","29.559","29.559","29.559","29.559"
"00:10:49","48.493","48.493","48.493","48.493","29.569","29.569","29.569","29.569"
"00:10:50","48.516","48.516","48.516","48.516","29.582","29.582","29.582","29.582"
"00:10:51","48.541","48.541","48.541","48.541","29.599","29.599","29.599","29.599"
"00:10:52","48.561","48.561","48.561","48.561","29.604","29.604","29.604","29.604"
"00:10:53","48.589","48.589","48.589","48.589","29.614","29.614","29.614","29.614"
"00:10:54","48.620","48.620","48.620","48.620","29.631","29.631","29.631","29.631"
"00:10:55","48.644","48.644","48.644","48.644","29.642","29.642","29.642","29.642"
"00:10:56","48.664","48.664","48.664","48.664","29.656","29.656","29.656","29.656"
"00:10:57","48.682","48.682","48.682","48.682","29.663","29.663","29.663","29.663"
"00:10:58","48.713","48.713","48.713","48.713","29.681","29.681","29.681","29.681"
"00:10:59","48.724","48.724","48.724","48.724","29.690","29.690","29.690","29.690"
"00:11:00","48.736","48.736","48.736","48.736","29.703","29.703","29.703","29.703"
"00:11:01","48.753","48.753","48.753","48.753","29.719","29.719","29.719","29.719"
"00:11:02","48.773","48.773","48.773","48.773","29.724","29.724","29.724","29.724"
"00:11:03","48.793","48.793","48.793","48.793","29.735","29.735","29.735","29.735"
"00:11:04","48.815","48.815","48.815","48.815","29.748","29.748","29.748","29.748"
"00:11:05","48.831","48.831","48.831","48.831","29.758","29.758","29.758","29.758"
"00:11:06","48.850","48.850","48.850","48.850","29.771","29.771","29.771","29.771"
"00:11:07","48.870","48.870","48.870","48.870","29.787","29.787","29.787","29.787"
"00:11:08","48.889","48.889","48.889","48.889","29.799","29.799","29.799","29.799"
"00:11:09","48.907","48.907","48.907","48.907","29.809","29.809","29.809","29.809"
"00:11:10","48.926","48.926","48.926","48.926","29.819","29.819","29.819","29.819"
"00:11:11","48.942","48.942","48.942","48.942","29.825","29.825","29.825","29.825"
"00:11:12","48.959","48.959","48.959","48.959","29.837","29.837","29.837","29.837"
"00:11:13","48.977","48.977","48.977","48.977","29.850","29.850","29.850","29.850"
"00:11:14","48.994","48.994","48.994","48.994","29.862","29.862","29.862","29.862"
"00:11:15","49.014","49.014","49.014","49.014","29.869","29.869","29.869","29.869"
"00:11:16","49.036","49.036","49.036","49.036","29.884","29.884","29.884","29.884"
"00:11:17","49.047","49.047","49.047","49.047","29.891","29.891","29.891","29.891"
"00:11:18","49.071","49.071","49.071","49.071","29.909","29.909","29.909","29.909"
"00:11:19","49.080","49.080","49.080","49.080","29.916","29.916","29.916","29.916"
"00:11:20","49.106","49.106","49.106","49.106","29.931","29.931","29.931","29.931"
"00:11:21","49.123","49.123","49.123","49.123","29.946","29.946","29.946","29.946"
"00:11:22","49.147","49.147","49.147","49.147","29.957","29.957","29.957","29.957"
"00:11:23","49.169","49.169","49.169","49.169","29.964","29.964","29.964","29.964"
"00:11:24","49.187","49.187","49.187","49.187","29.982","29.982","29.982","29.982"
"00:11:25","49.217","49.217","49.217","49.217","29.997","29.997","29.997","29.997"
"00:11:26","49.236","49.236","49.236","49.236","30.002","30.002","30.002","30.002"
"00:11:27","49.257","49.257","49.257","49.257","30.016","30.016","30.016","30.016"
"00:11:28","49.282","49.282","49.282","49.282","30.030","30.030","30.030","30.030"
"00:11:29","49.301","49.301","49.301","49.301","30.038","30.038","30.038","30.038"
"00:11:30","49.328","49.328","49.328","49.328","30.048","30.048","30.048","30.048"
"00:11:31","49.358","49.358","49.358","49.358","30.060","30.060","30.060","30.060"
"00:11:32","49.384","49.384","49.384","49.384","30.073","30.073","30.073","30.073"
"00:11:33","49.416","49.416","49.416","49.416","30.089","30.089","30.089","30.089"
"00:11:34","49.442","49.442","49.442","49.442","30.102","30.102","30.102","30.102"
"00:11:35","49.463","49.463","49.463","49.463","30.105","30.105","30.105","30.105"
"00:11:36","49.488","49.488","49.488","49.488","30.117","30.117","30.117","30.117"
"00:11:37","49.517","49.517","49.517","49.517","30.134","30.134","30.134","30.134"
"00:11:38","49.531","49.531","49.531","49.531","30.141","30.141","30.141","30.141"
"00:11:39","49.548","49.548","49.548","49.548","30.154","30.154","30.154","30.154"
"00:11:40","49.562","49.562","49.562","49.562","30.170","30.170","30.170","30.170"
"00:11:41","49.585","49.585","49.585","49.585","30.177","30.177","30.177","30.177"
"00:11:42","49.604","49.604","49.604","49.604","30.188","30.188","30.188","30.188"
"00:11:43","49.630","49.630","49.630","49.630","30.199","30.199","30.199","30.199"
"00:11:44","49.651","49.651","49.651","49.651","30.213","30.213","30.213","30.213"
"00:11:45","49.684","49.684","49.684","49.684","30.233","30.233","30.233","30.233"
"00:11:46","49.698","49.698","49.698","49.698","30.241","30.241","30.241","30.241"
"00:11:47","49.716","49.716","49.716","49.716","30.256","30.256","30.256","30.256"
"00:11:48","49.732","49.732","49.732","49.732","30.263","30.263","30.263","30.263"
"00:11:49","49.750","49.750","49.750","49.750","30.271","30.271","30.271","30.271"
"00:11:50","49.754","49.754","49.754","49.754","30.276","30.276","30.276","30.276"
"00:11:51","49.771","49.771","49.771","49.771","30.291","30.291","30.291","30.291"
"00:11:52","49.785","49.785","49.785","49.785","30.303","30.303","30.303","30.303"
"00:11:53","49.797","49.797","49.797","49.797","30.315","30.315","30.315","30.315"
"00:11:54","49.812","49.812","49.812","49.812","30.323","30.323","30.323","30.323"
"00:11:55","49.826","49.826","49.826","49.826","30.341","30.341","30.341","30.341"
"00:11:56","49.839","49.839","49.839","49.839","30.350","30.350","30.350","30.350"
"00:11:57","49.853","49.853","49.853","49.853","30.365","30.365","30.365","30.365"
"00:11:58","49.877","49.877","49.877","49.877","30.382","30.382","30.382","30.382"
"00:11:59","49.887","49.887","49.887","49.887","30.389","30.389","30.389","30.389"
"00:12:00","49.910","49.910","49.910","49.910","30.406","30.406","30.406","30.406"
"00:12:01","49.928","49.928","49.928","49.928","30.419","30.419","30.419","30.419"
"00:12:02","49.940","49.940","49.940","49.940","30.428","30.428","30.428","30.428"
"00:12:03","49.951","49.951","49.951","49.951","30.433","30.433","30.433","30.433"
"00:12:04","49.977","49.977","49.977","49.977","30.449","30.449","30.449","30.449"
"00:12:05","49.990","49.990","49.990","49.990","30.461","30.461","30.461","30.461"
"00:12:06","50.004","50.004","50.004","50.004","30.474","30.474","30.474","30.474"
"00:12:07","50.028","50.028","50.028","50.028","30.485","30.485","30.485","30.485"
"00:12:08","50.049","50.049","50.049","50.049","30.495","30.495","30.495","30.495"
"00:12:09","50.070","50.070","50.070","50.070","30.504","30.504","30.504","30.504"
"00:12:10","50.097","50.097","50.097","50.097","30.525","30.525","30.525","30.525"
"00:12:11","50.111","50.111","50.111","50.111","30.530","30.530","30.530","30.530"
"00:12:12","50.134","50.134","50.134","50.134","30.545","30.545","30.545","30.545"
"00:12:13","50.143","50.143","50.143","50.143","30.554","30.554","30.554","30.554"
"00:12:14","50.160","50.160","50.160","50.160","30.567","30.567","30.567","30.567"
"00:12:15","50.180","50.180","50.180","50.180","30.577","30.577","30.577","30.577"
"00:12:16","50.192","50.192","50.192","50.192","30.587","30.587","30.587","30.587"
"00:12:17","50.214","50.214","50.214","50.214","30.602","30.602","30.602","30.602"
"00:12:18","50.238","50.238","50.238","50.238","30.614","30.614","30.614","30.614"
"00:12:19","50.259","50.259","50.259","50.259","30.631","30.631","30.631","30.631"
"00:12:20","50.271","50.271","50.271","50.271","30.638","30.638","30.638","30.638"
"00:12:21","50.272","50.272","50.272","50.272","30.648","30.648","30.648","30.648"
"00:12:22","50.300","50.300","50.300","50.300","30.667","30.667","30.667","30.667"
"00:12:23","50.319","50.319","50.319","50.319","30.671","30.671","30.671","30.671"
"00:12:24","50.336","50.336","50.336","50.336","30.681","30.681","30.681","30.681"
"00:12:25","50.358","50.358","50.358","50.358","30.694","30.694","30.694","30.694"
"00:12:26","50.374","50.374","50.374","50.374","30.701","30.701","30.701","30.701"
"00:12:27","50.387","50.387","50.387","50.387","30.719","30.719","30.719","30.719"
"00:12:28","50.415","50.415","50.415","50.415","30.732","30.732","30.732","30.732"
"00:12:29","50.432","50.432","50.432","50.432","30.744","30.744","30.744","30.744"
"00:12:30","50.457","50.457","50.457","50.457","30.758","30.758","30.758","30.758"
"00:12:31","50.471","50.471","50.471","50.471","30.772","30.772","30.772","30.772"
"00:12:32","50.484","50.484","50.484","50.484","30.783","30.783","30.783","30.783"
"00:12:33","50.497","50.497","50.497","50.497","30.792","30.792","30.792","30.792"
"00:12:34","50.514","50.514","50.514","50.514","30.802","30.802","30.802","30.802"
"00:12:35","50.520","50.520","50.520","50.520","30.810","30.810","30.810","30.810"
"00:12:36","50.541","50.541","50.541","50.541","30.825","30.825","30.825","30.825"
"00:12:37","50.558","50.558","50.558","50.558","30.838","30.838","30.838","30.838"
"00:12:38","50.569","50.569","50.569","50.569","30.847","30.847","30.847","30.847"
"00:12:39","50.582","50.582","50.582","50.582","30.861","30.861","30.861","30.861"
"00:12:40","50.594","50.594","50.594","50.594","30.870","30.870","30.870","30.870"
"00:12:41","50.603","50.603","50.603","50.603","30.875","30.875","30.875","30.875"
"00:12:42","50.615","50.615","50.615","50.615","30.885","30.885","30.885","30.885"
"00:12:43","50.630","50.630","50.630","50.630","30.901","30.901","30.901","30.901"
"00:12:44","50.638","50.638","50.638","50.638","30.910","30.910","30.910","30.910"
"00:12:45","50.652","50.652","50.652","50.652","30.919","30.919","30.919","30.919"
"00:12:46","50.670","50.670","50.670","50.670","30.935","30.935","30.935","30.935"
"00:12:47","50.696","50.696","50.696","50.696","30.948","30.948","30.948","30.948"
"00:12:48","50.715","50.715","50.715","50.715","30.960","30.960","30.960","30.960"
"00:12:49","50.736","50.736","50.736","50.736","30.979","30.979","30.979","30.979"
"00:12:50","50.748","50.748","50.748","50.748","30.989","30.989","30.989","30.989"
"00:12:51","50.768","50.768","50.768","50.768","30.994","30.994","30.994","30.994"
"00:12:52","50.787","50.787","50.787","50.787","31.006","31.006","31.006","31.006"
"00:12:53","50.811","50.811","50.811","50.811","31.019","31.019","31.019","31.019"
"00:12:54","50.828","50.828","50.828","50.828","31.024","31.024","31.024","31.024"
"00:12:55","50.852","50.852","50.852","50.852","31.045","31.045","31.045","31.045"
"00:12:56","50.863","50.863","50.863","50.863","31.049","31.049","31.049","31.049"
"00:12:57","50.871","50.871","50.871","50.871","31.057","31.057","31.057","31.057"
"00:12:58","50.891","50.891","50.891","50.891","31.075","31.075","31.075","31.075"
"00:12:59","50.891","50.891","50.891","50.891","31.077","31.077","31.077","31.077"
"00:13:00","50.900","50.900","50.900","50.900","31.093","31.093","31.093","31.093"
"00:13:01","50.913","50.913","50.913","50.913","31.101","31.101","31.101","31.101"
"00:13:02","50.930","50.930","50.930","50.930","31.112","31.112","31.112","31.112"
"00:13:03","50.943","50.943","50.943","50.943","31.132","31.132","31.132","31.132"
"00:13:04","50.965","50.965","50.965","50.965","31.140","31.140","31.140","31.140"
"00:13:05","50.982","50.982","50.982","50.982","31.147","31.147","31.147","31.147"
"00:13:06","51.009","51.009","51.009","51.009","31.162","31.162","31.162","31.162"
"00:13:07","51.032","51.032","51.032","51.032","31.172","31.172","31.172","31.172"
"00:13:08","51.048","51.048","51.048","51.048","31.185","31.185","31.185","31.185"
"00:13:09","51.062","51.062","51.062","51.062","31.192","31.192","31.192","31.192"
"00:13:10","51.069","51.069","51.069","51.069","31.212","31.212","31.212","31.212"
"00:13:11","51.083","51.083","51.083","51.083","31.224","31.224","31.224","31.224"
"00:13:12","51.095","51.095","51.095","51.095","31.235","31.235","31.235","31.235"
"00:13:13","51.098","51.098","51.098","51.098","31.239","31.239","31.239","31.239"
"00:13:14","51.114","51.114","51.114","51.114","31.254","31.254","31.254","31.254"
"00:13:15","51.137","51.137","51.137","51.137","31.268","31.268","31.268","31.268"
"00:13:16","51.149","51.149","51.149","51.149","31.283","31.283","31.283","31.283"
"00:13:17","51.159","51.159","51.159","51.159","31.290","31.290","31.290","31.290"
"00:13:18","51.180","51.180","51.180","51.180","31.302","31.302","31.302","31.302"
"00:13:19","51.192","51.192","51.192","51.192","31.314","31.314","31.314","31.314"
"00:13:20","51.212","51.212","51.212","51.212","31.329","31.329","31.329","31.329"
"00:13:21","51.218","51.218","51.218","51.218","31.339","31.339","31.339","31.339"
"00:13:22","51.229","51.229","51.229","51.229","31.350","31.350","31.350","31.350"
"00:13:23","51.239","51.239","51.239","51.239","31.362","31.362","31.362","31.362"
"00:13:24","51.261","51.261","51.261","51.261","31.375","31.375","31.375","31.375"
"00:13:25","51.274","51.274","51.274","51.274","31.392","31.392","31.392","31.392"
"00:13:26","51.285","51.285","51.285","51.285","31.396","31.396","31.396","31.396"
"00:13:27","51.299","51.299","51.299","51.299","31.408","31.408","31.408","31.408"
"00:13:28","51.310","51.310","51.310","51.310","31.420","31.420","31.420","31.420"
"00:13:29","51.316","51.316","51.316","51.316","31.420","31.420","31.420","31.420"
"00:13:30","51.337","51.337","51.337","51.337","31.440","31.440","31.440","31.440"
"00:13:31","51.364","51.364","51.364","51.364","31.447","31.447","31.447","31.447"
"00:13:32","51.379","51.379","51.379","51.379","31.455","31.455","31.455","31.455"
"00:13:33","51.391","51.391","51.391","51.391","31.459","31.459","31.459","31.459"
"00:13:34","51.396","51.396","51.396","51.396","31.470","31.470","31.470","31.470"
"00:13:35","51.413","51.413","51.413","51.413","31.481","31.481","31.481","31.481"
"00:13:36","51.439","51.439","51.439","51.439","31.504","31.504","31.504","31.504"
"00:13:37","51.467","51.467","51.467","51.467","31.516","31.516","31.516","31.516"
"00:13:38","51.479","51.479","51.479","51.479","31.521","31.521","31.521","31.521"
"00:13:39","51.492","51.492","51.492","51.492","31.536","31.536","31.536","31.536"
"00:13:40","51.507","51.507","51.507","51.507","31.548","31.548","31.548","31.548"
"00:13:41","51.518","51.518","51.518","51.518","31.552","31.552","31.552","31.552"
"00:13:42","51.544","51.544","51.544","51.544","31.575","31.575","31.575","31.575"
"00:13:43","51.566","51.566","51.566","51.566","31.593","31.593","31.593","31.593"
"00:13:44","51.582","51.582","51.582","51.582","31.600","31.600","31.600","31.600"
"00:13:45","51.595","51.595","51.595","51.595","31.605","31.605","31.605","31.605"
"00:13:46","51.609","51.609","51.609","51.609","31.621","31.621","31.621","31.621"
"00:13:47","51.629","51.629","51.629","51.629","31.628","31.628","31.628","31.628"
"00:13:48","51.636","51.636","51.636","51.636","31.639","31.639","31.639","31.639"
"00:13:49","51.648","51.648","51.648","51.648","31.657","31.657","31.657","31.657"
"00:13:50","51.663","51.663","51.663","51.663","31.665","31.665","31.665","31.665"
"00:13:51","51.674","51.674","51.674","51.674","31.678","31.678","31.678","31.678"
"00:13:52","51.703","51.703","51.703","51.703","31.689","31.689","31.689","31.689"
"00:13:53","51.725","51.725","51.725","51.725","31.698","31.698","31.698","31.698"
"00:13:54","51.751","51.751","51.751","51.751","31.708","31.708","31.708","31.708"
"00:13:55","51.759","51.759","51.759","51.759","31.714","31.714","31.714","31.714"
"00:13:56","51.774","51.774","51.774","51.774","31.724","31.724","31.724","31.724"
"00:13:57","51.783","51.783","51.783","51.783","31.738","31.738","31.738","31.738"
"00:13:58","51.794","51.794","51.794","51.794","31.742","31.742","31.742","31.742"
"00:13:59","51.804","51.804","51.804","51.804","31.746","31.746","31.746","31.746"
"00:14:00","51.825","51.825","51.825","51.825","31.757","31.757","31.757","31.757"
"00:14:01","51.840","51.840","51.840","51.840","31.773","31.773","31.773","31.773"
"00:14:02","51.847","51.847","51.847","51.847","31.783","31.783","31.783","31.783"
"00:14:03","51.849","51.849","51.849","51.849","31.794","31.794","31.794","31.794"
"00:14:04","51.867","51.867","51.867","51.867","31.801","31.801","31.801","31.801"
"00:14:05","51.882","51.882","51.882","51.882","31.811","31.811","31.811","31.811"
"00:14:06","51.895","51.895","51.895","51.895","31.824","31.824","31.824","31.824"
"00:14:07","51.910","51.910","51.910","51.910","31.834","31.834","31.834","31.834"
"00:14:08","51.916","51.916","51.916","51.916","31.841","31.841","31.841","31.841"
"00:14:09","51.938","51.938","51.938","51.938","31.856","31.856","31.856","31.856"
"00:14:10","51.952","51.952","51.952","51.952","31.867","31.867","31.867","31.867"
"00:14:11","51.956","51.956","51.956","51.956","31.877","31.877","31.877","31.877"
"00:14:12","51.960","51.960","51.960","51.960","31.888","31.888","31.888","31.888"
"00:14:13","51.977","51.977","51.977","51.977","31.904","31.904","31.904","31.904"
"00:14:14","51.990","51.990","51.990","51.990","31.916","31.916","31.916","31.916"
"00:14:15","51.997","51.997","51.997","51.997","31.929","31.929","31.929","31.929"
"00:14:16","52.020","52.020","52.020","52.020","31.943","31.943","31.943","31.943"
"00:14:17","52.033","52.033","52.033","52.033","31.953","31.953","31.953","31.953"
"00:14:18","52.050","52.050","52.050","52.050","31.963","31.963","31.963","31.963"
"00:14:19","52.061","52.061","52.061","52.061","31.974","31.974","31.974","31.974"
"00:14:20","52.084","52.084","52.084","52.084","31.981","31.981","31.981","31.981"
"00:14:21","52.098","52.098","52.098","52.098","31.994","31.994","31.994","31.994"
"00:14:22","52.113","52.113","52.113","52.113","32.003","32.003","32.003","32.003"
"00:14:23","52.134","52.134","52.134","52.134","32.015","32.015","32.015","32.015"
"00:14:24","52.155","52.155","52.155","52.155","32.026","32.026","32.026","32.026"
"00:14:25","52.162","52.162","52.162","52.162","32.042","32.042","32.042","32.042"
"00:14:26","52.170","52.170","52.170","52.170","32.050","32.050","32.050","32.050"
"00:14:27","52.174","52.174","52.174","52.174","32.062","32.062","32.062","32.062"
"00:14:28","52.185","52.185","52.185","52.185","32.068","32.068","32.068","32.068"
"00:14:29","52.187","52.187","52.187","52.187","32.081","32.081","32.081","32.081"
"00:14:30","52.191","52.191","52.191","52.191","32.095","32.095","32.095","32.095"
"00:14:31","52.200","52.200","52.200","52.200","32.100","32.100","32.100","32.100"
"00:14:32","52.211","52.211","52.211","52.211","32.108","32.108","32.108","32.108"
"00:14:33","52.218","52.218","52.218","52.218","32.125","32.125","32.125","32.125"
"00:14:34","52.226","52.226","52.226","52.226","32.136","32.136","32.136","32.136"
"00:14:35","52.237","52.237","52.237","52.237","32.149","32.149","32.149","32.149"
"00:14:36","52.245","52.245","52.245","52.245","32.161","32.161","32.161","32.161"
"00:14:37","52.254","52.254","52.254","52.254","32.167","32.167","32.167","32.167"
"00:14:38","52.262","52.262","52.262","52.262","32.179","32.179","32.179","32.179"
"00:14:39","52.278","52.278","52.278","52.278","32.192","32.192","32.192","32.192"
"00:14:40","52.300","52.300","52.300","52.300","32.213","32.213","32.213","32.213"
"00:14:41","52.316","52.316","52.316","52.316","32.226","32.226","32.226","32.226"
"00:14:42","52.331","52.331","52.331","52.331","32.233","32.233","32.233","32.233"
"00:14:43","52.349","52.349","52.349","52.349","32.240","32.240","32.240","32.240"
"00:14:44","52.367","52.367","52.367","52.367","32.260","32.260","32.260","32.260"
"00:14:45","52.375","52.375","52.375","52.375","32.272","32.272","32.272","32.272"
"00:14:46","52.374","52.374","52.374","52.374","32.272","32.272","32.272","32.272"
"00:14:47","52.391","52.391","52.391","52.391","32.282","32.282","32.282","32.282"
"00:14:48","52.408","52.408","52.408","52.408","32.306","32.306","32.306","32.306"
"00:14:49","52.433","52.433","52.433","52.433","32.314","32.314","32.314","32.314"
"00:14:50","52.454","52.454","52.454","52.454","32.327","32.327","32.327","32.327"
"00:14:51","52.459","52.459","52.459","52.459","32.334","32.334","32.334","32.334"
"00:14:52","52.467","52.467","52.467","52.467","32.343","32.343","32.343","32.343"
"00:14:53","52.484","52.484","52.484","52.484","32.351","32.351","32.351","32.351"
"00:14:54","52.507","52.507","52.507","52.507","32.369","32.369","32.369","32.369"
"00:14:55","52.531","52.531","52.531","52.531","32.374","32.374","32.374","32.374"
"00:14:56","52.546","52.546","52.546","52.546","32.378","32.378","32.378","32.378"
"00:14:57","52.549","52.549","52.549","52.549","32.395","32.395","32.395","32.395"
"00:14:58","52.568","52.568","52.568","52.568","32.410","32.410","32.410","32.410"
"00:14:59","52.570","52.570","52.570","52.570","32.416","32.416","32.416","32.416"
"00:15:00","52.588","52.588","52.588","52.588","32.425","32.425","32.425","32.425"
"00:15:01","52.614","52.614","52.614","52.614","32.429","32.429","32.429","32.429"
"00:15:02","52.625","52.625","52.625","52.625","32.436","32.436","32.436","32.436"
