"","Channel 3 Last (C)","Channel 3 Ave. (C)","Channel 3 Min. (C)","Channel 3 Max. (C)","Channel 7 Last (C)","Channel 7 Ave. (C)","Channel 7 Min. (C)","Channel 7 Max. (C)"
"00:08:56","40.644","40.644","40.644","40.644","33.109","33.109","33.109","33.109"
"00:08:57","40.672","40.672","40.672","40.672","33.116","33.116","33.116","33.116"
"00:08:58","40.698","40.698","40.698","40.698","33.121","33.121","33.121","33.121"
"00:08:59","40.735","40.735","40.735","40.735","33.127","33.127","33.127","33.127"
"00:09:00","40.774","40.774","40.774","40.774","33.135","33.135","33.135","33.135"
"00:09:01","40.784","40.784","40.784","40.784","33.142","33.142","33.142","33.142"
"00:09:02","40.794","40.794","40.794","40.794","33.150","33.150","33.150","33.150"
"00:09:03","40.807","40.807","40.807","40.807","33.158","33.158","33.158","33.158"
"00:09:04","40.817","40.817","40.817","40.817","33.157","33.157","33.157","33.157"
"00:09:05","40.835","40.835","40.835","40.835","33.173","33.173","33.173","33.173"
"00:09:06","40.845","40.845","40.845","40.845","33.173","33.173","33.173","33.173"
"00:09:07","40.864","40.864","40.864","40.864","33.178","33.178","33.178","33.178"
"00:09:08","40.889","40.889","40.889","40.889","33.192","33.192","33.192","33.192"
"00:09:09","40.904","40.904","40.904","40.904","33.201","33.201","33.201","33.201"
"00:09:10","40.915","40.915","40.915","40.915","33.201","33.201","33.201","33.201"
"00:09:11","40.928","40.928","40.928","40.928","33.209","33.209","33.209","33.209"
"00:09:12","40.938","40.938","40.938","40.938","33.213","33.213","33.213","33.213"
"00:09:13","40.954","40.954","40.954","40.954","33.220","33.220","33.220","33.220"
"00:09:14","40.981","40.981","40.981","40.981","33.228","33.228","33.228","33.228"
"00:09:15","41.001","41.001","41.001","41.001","33.237","33.237","33.237","33.237"
"00:09:16","41.019","41.019","41.019","41.019","33.240","33.240","33.240","33.240"
"00:09:17","41.036","41.036","41.036","41.036","33.246","33.246","33.246","33.246"
"00:09:18","41.055","41.055","41.055","41.055","33.252","33.252","33.252","33.252"
"00:09:19","41.076","41.076","41.076","41.076","33.259","33.259","33.259","33.259"
"00:09:20","41.094","41.094","41.094","41.094","33.265","33.265","33.265","33.265"
"00:09:21","41.116","41.116","41.116","41.116","33.273","33.273","33.273","33.273"
"00:09:22","41.137","41.137","41.137","41.137","33.281","33.281","33.281","33.281"
"00:09:23","41.170","41.170","41.170","41.170","33.290","33.290","33.290","33.290"
"00:09:24","41.202","41.202","41.202","41.202","33.294","33.294","33.294","33.294"
"00:09:25","41.242","41.242","41.242","41.242","33.305","33.305","33.305","33.305"
"00:09:26","41.278","41.278","41.278","41.278","33.313","33.313","33.313","33.313"
"00:09:27","41.303","41.303","41.303","41.303","33.318","33.318","33.318","33.318"
"00:09:28","41.322","41.322","41.322","41.322","33.323","33.323","33.323","33.323"
"00:09:29","41.343","41.343","41.343","41.343","33.331","33.331","33.331","33.331"
"00:09:30","41.347","41.347","41.347","41.347","33.342","33.342","33.342","33.342"
"00:09:31","41.350","41.350","41.350","41.350","33.348","33.348","33.348","33.348"
"00:09:32","41.356","41.356","41.356","41.356","33.356","33.356","33.356","33.356"
"00:09:33","41.369","41.369","41.369","41.369","33.354","33.354","33.354","33.354"
"00:09:34","41.378","41.378","41.378","41.378","33.364","33.364","33.364","33.364"
"00:09:35","41.386","41.386","41.386","41.386","33.371","33.371","33.371","33.371"
"00:09:36","41.387","41.387","41.387","41.387","33.381","33.381","33.381","33.381"
"00:09:37","41.397","41.397","41.397","41.397","33.385","33.385","33.385","33.385"
"00:09:38","41.425","41.425","41.425","41.425","33.396","33.396","33.396","33.396"
"00:09:39","41.445","41.445","41.445","41.445","33.404","33.404","33.404","33.404"
"00:09:40","41.471","41.471","41.471","41.471","33.410","33.410","33.410","33.410"
"00:09:41","41.492","41.492","41.492","41.492","33.414","33.414","33.414","33.414"
"00:09:42","41.523","41.523","41.523","41.523","33.416","33.416","33.416","33.416"
"00:09:43","41.576","41.576","41.576","41.576","33.430","33.430","33.430","33.430"
"00:09:44","41.605","41.605","41.605","41.605","33.432","33.432","33.432","33.432"
"00:09:45","41.648","41.648","41.648","41.648","33.434","33.434","33.434","33.434"
"00:09:46","41.686","41.686","41.686","41.686","33.440","33.440","33.440","33.440"
"00:09:47","41.732","41.732","41.732","41.732","33.443","33.443","33.443","33.443"
"00:09:48","41.769","41.769","41.769","41.769","33.456","33.456","33.456","33.456"
"00:09:49","41.805","41.805","41.805","41.805","33.458","33.458","33.458","33.458"
"00:09:50","41.829","41.829","41.829","41.829","33.462","33.462","33.462","33.462"
"00:09:51","41.839","41.839","41.839","41.839","33.468","33.468","33.468","33.468"
"00:09:52","41.865","41.865","41.865","41.865","33.478","33.478","33.478","33.478"
"00:09:53","41.900","41.900","41.900","41.900","33.482","33.482","33.482","33.482"
"00:09:54","41.934","41.934","41.934","41.934","33.502","33.502","33.502","33.502"
"00:09:55","41.953","41.953","41.953","41.953","33.503","33.503","33.503","33.503"
"00:09:56","41.975","41.975","41.975","41.975","33.503","33.503","33.503","33.503"
"00:09:57","41.998","41.998","41.998","41.998","33.522","33.522","33.522","33.522"
"00:09:58","42.024","42.024","42.024","42.024","33.528","33.528","33.528","33.528"
"00:09:59","42.048","42.048","42.048","42.048","33.536","33.536","33.536","33.536"
"00:10:00","42.061","42.061","42.061","42.061","33.542","33.542","33.542","33.542"
"00:10:01","42.081","42.081","42.081","42.081","33.540","33.540","33.540","33.540"
"00:10:02","42.091","42.091","42.091","42.091","33.550","33.550","33.550","33.550"
"00:10:03","42.102","42.102","42.102","42.102","33.561","33.561","33.561","33.561"
"00:10:04","42.141","42.141","42.141","42.141","33.580","33.580","33.580","33.580"
"00:10:05","42.154","42.154","42.154","42.154","33.579","33.579","33.579","33.579"
"00:10:06","42.176","42.176","42.176","42.176","33.585","33.585","33.585","33.585"
"00:10:07","42.206","42.206","42.206","42.206","33.602","33.602","33.602","33.602"
"00:10:08","42.220","42.220","42.220","42.220","33.600","33.600","33.600","33.600"
"00:10:09","42.250","42.250","42.250","42.250","33.608","33.608","33.608","33.608"
"00:10:10","42.260","42.260","42.260","42.260","33.614","33.614","33.614","33.614"
"00:10:11","42.262","42.262","42.262","42.262","33.618","33.618","33.618","33.618"
"00:10:12","42.284","42.284","42.284","42.284","33.621","33.621","33.621","33.621"
"00:10:13","42.310","42.310","42.310","42.310","33.632","33.632","33.632","33.632"
"00:10:14","42.323","42.323","42.323","42.323","33.642","33.642","33.642","33.642"
"00:10:15","42.336","42.336","42.336","42.336","33.648","33.648","33.648","33.648"
"00:10:16","42.348","42.348","42.348","42.348","33.654","33.654","33.654","33.654"
"00:10:17","42.319","42.319","42.319","42.319","33.663","33.663","33.663","33.663"
"00:10:18","42.311","42.311","42.311","42.311","33.676","33.676","33.676","33.676"
"00:10:19","42.357","42.357","42.357","42.357","33.682","33.682","33.682","33.682"
"00:10:20","42.399","42.399","42.399","42.399","33.694","33.694","33.694","33.694"
"00:10:21","42.401","42.401","42.401","42.401","33.698","33.698","33.698","33.698"
"00:10:22","42.398","42.398","42.398","42.398","33.702","33.702","33.702","33.702"
"00:10:23","42.407","42.407","42.407","42.407","33.708","33.708","33.708","33.708"
"00:10:24","42.377","42.377","42.377","42.377","33.720","33.720","33.720","33.720"
"00:10:25","42.388","42.388","42.388","42.388","33.731","33.731","33.731","33.731"
"00:10:26","42.418","42.418","42.418","42.418","33.735","33.735","33.735","33.735"
"00:10:27","42.469","42.469","42.469","42.469","33.737","33.737","33.737","33.737"
"00:10:28","42.491","42.491","42.491","42.491","33.750","33.750","33.750","33.750"
"00:10:29","42.490","42.490","42.490","42.490","33.753","33.753","33.753","33.753"
"00:10:30","42.511","42.511","42.511","42.511","33.764","33.764","33.764","33.764"
"00:10:31","42.545","42.545","42.545","42.545","33.770","33.770","33.770","33.770"
"00:10:32","42.573","42.573","42.573","42.573","33.772","33.772","33.772","33.772"
"00:10:33","42.632","42.632","42.632","42.632","33.788","33.788","33.788","33.788"
"00:10:34","42.690","42.690","42.690","42.690","33.790","33.790","33.790","33.790"
"00:10:35","42.700","42.700","42.700","42.700","33.792","33.792","33.792","33.792"
"00:10:36","42.742","42.742","42.742","42.742","33.806","33.806","33.806","33.806"
"00:10:37","42.773","42.773","42.773","42.773","33.808","33.808","33.808","33.808"
"00:10:38","42.806","42.806","42.806","42.806","33.814","33.814","33.814","33.814"
"00:10:39","42.841","42.841","42.841","42.841","33.827","33.827","33.827","33.827"
"00:10:40","42.885","42.885","42.885","42.885","33.835","33.835","33.835","33.835"
"00:10:41","42.924","42.924","42.924","42.924","33.843","33.843","33.843","33.843"
"00:10:42","42.957","42.957","42.957","42.957","33.843","33.843","33.843","33.843"
"00:10:43","42.981","42.981","42.981","42.981","33.847","33.847","33.847","33.847"
"00:10:44","42.998","42.998","42.998","42.998","33.853","33.853","33.853","33.853"
"00:10:45","43.025","43.025","43.025","43.025","33.870","33.870","33.870","33.870"
"00:10:46","43.060","43.060","43.060","43.060","33.869","33.869","33.869","33.869"
"00:10:47","43.083","43.083","43.083","43.083","33.876","33.876","33.876","33.876"
"00:10:48","43.121","43.121","43.121","43.121","33.886","33.886","33.886","33.886"
"00:10:49","43.143","43.143","43.143","43.143","33.888","33.888","33.888","33.888"
"00:10:50","43.169","43.169","43.169","43.169","33.902","33.902","33.902","33.902"
"00:10:51","43.188","43.188","43.188","43.188","33.909","33.909","33.909","33.909"
"00:10:52","43.203","43.203","43.203","43.203","33.908","33.908","33.908","33.908"
"00:10:53","43.211","43.211","43.211","43.211","33.910","33.910","33.910","33.910"
"00:10:54","43.226","43.226","43.226","43.226","33.916","33.916","33.916","33.916"
"00:10:55","43.241","43.241","43.241","43.241","33.926","33.926","33.926","33.926"
"00:10:56","43.250","43.250","43.250","43.250","33.932","33.932","33.932","33.932"
"00:10:57","43.274","43.274","43.274","43.274","33.945","33.945","33.945","33.945"
"00:10:58","43.286","43.286","43.286","43.286","33.960","33.960","33.960","33.960"
"00:10:59","43.304","43.304","43.304","43.304","33.962","33.962","33.962","33.962"
"00:11:00","43.330","43.330","43.330","43.330","33.972","33.972","33.972","33.972"
"00:11:01","43.358","43.358","43.358","43.358","33.974","33.974","33.974","33.974"
"00:11:02","43.378","43.378","43.378","43.378","33.980","33.980","33.980","33.980"
"00:11:03","43.419","43.419","43.419","43.419","33.995","33.995","33.995","33.995"
"00:11:04","43.439","43.439","43.439","43.439","33.992","33.992","33.992","33.992"
"00:11:05","43.463","43.463","43.463","43.463","33.998","33.998","33.998","33.998"
"00:11:06","43.482","43.482","43.482","43.482","34.012","34.012","34.012","34.012"
"00:11:07","43.515","43.515","43.515","43.515","34.017","34.017","34.017","34.017"
"00:11:08","43.526","43.526","43.526","43.526","34.027","34.027","34.027","34.027"
"00:11:09","43.541","43.541","43.541","43.541","34.028","34.028","34.028","34.028"
"00:11:10","43.556","43.556","43.556","43.556","34.028","34.028","34.028","34.028"
"00:11:11","43.580","43.580","43.580","43.580","34.028","34.028","34.028","34.028"
"00:11:12","43.590","43.590","43.590","43.590","34.033","34.033","34.033","34.033"
"00:11:13","43.616","43.616","43.616","43.616","34.040","34.040","34.040","34.040"
"00:11:14","43.631","43.631","43.631","43.631","34.045","34.045","34.045","34.045"
"00:11:15","43.656","43.656","43.656","43.656","34.052","34.052","34.052","34.052"
"00:11:16","43.682","43.682","43.682","43.682","34.067","34.067","34.067","34.067"
"00:11:17","43.708","43.708","43.708","43.708","34.070","34.070","34.070","34.070"
"00:11:18","43.738","43.738","43.738","43.738","34.087","34.087","34.087","34.087"
"00:11:19","43.756","43.756","43.756","43.756","34.087","34.087","34.087","34.087"
"00:11:20","43.778","43.778","43.778","43.778","34.093","34.093","34.093","34.093"
"00:11:21","43.804","43.804","43.804","43.804","34.106","34.106","34.106","34.106"
"00:11:22","43.836","43.836","43.836","43.836","34.114","34.114","34.114","34.114"
"00:11:23","43.852","43.852","43.852","43.852","34.120","34.120","34.120","34.120"
"00:11:24","43.871","43.871","43.871","43.871","34.133","34.133","34.133","34.133"
"00:11:25","43.888","43.888","43.888","43.888","34.130","34.130","34.130","34.130"
"00:11:26","43.908","43.908","43.908","43.908","34.136","34.136","34.136","34.136"
"00:11:27","43.923","43.923","43.923","43.923","34.146","34.146","34.146","34.146"
"00:11:28","43.936","43.936","43.936","43.936","34.144","34.144","34.144","34.144"
"00:11:29","43.962","43.962","43.962","43.962","34.152","34.152","34.152","34.152"
"00:11:30","43.988","43.988","43.988","43.988","34.156","34.156","34.156","34.156"
"00:11:31","44.018","44.018","44.018","44.018","34.166","34.166","34.166","34.166"
"00:11:32","44.034","44.034","44.034","44.034","34.175","34.175","34.175","34.175"
"00:11:33","44.068","44.068","44.068","44.068","34.185","34.185","34.185","34.185"
"00:11:34","44.084","44.084","44.084","44.084","34.194","34.194","34.194","34.194"
"00:11:35","44.101","44.101","44.101","44.101","34.195","34.195","34.195","34.195"
"00:11:36","44.134","44.134","44.134","44.134","34.216","34.216","34.216","34.216"
"00:11:37","44.149","44.149","44.149","44.149","34.220","34.220","34.220","34.220"
"00:11:38","44.166","44.166","44.166","44.166","34.220","34.220","34.220","34.220"
"00:11:39","44.204","44.204","44.204","44.204","34.228","34.228","34.228","34.228"
"00:11:40","44.234","44.234","44.234","44.234","34.243","34.243","34.243","34.243"
"00:11:41","44.258","44.258","44.258","44.258","34.247","34.247","34.247","34.247"
"00:11:42","44.279","44.279","44.279","44.279","34.251","34.251","34.251","34.251"
"00:11:43","44.301","44.301","44.301","44.301","34.253","34.253","34.253","34.253"
"00:11:44","44.312","44.312","44.312","44.312","34.261","34.261","34.261","34.261"
"00:11:45","44.338","44.338","44.338","44.338","34.267","34.267","34.267","34.267"
"00:11:46","44.349","44.349","44.349","44.349","34.277","34.277","34.277","34.277"
"00:11:47","44.368","44.368","44.368","44.368","34.281","34.281","34.281","34.281"
"00:11:48","44.379","44.379","44.379","44.379","34.290","34.290","34.290","34.290"
"00:11:49","44.400","44.400","44.400","44.400","34.297","34.297","34.297","34.297"
"00:11:50","44.418","44.418","44.418","44.418","34.302","34.302","34.302","34.302"
"00:11:51","44.433","44.433","44.433","44.433","34.314","34.314","34.314","34.314"
"00:11:52","44.446","44.446","44.446","44.446","34.314","34.314","34.314","34.314"
"00:11:53","44.456","44.456","44.456","44.456","34.320","34.320","34.320","34.320"
"00:11:54","44.480","44.480","44.480","44.480","34.321","34.321","34.321","34.321"
"00:11:55","44.491","44.491","44.491","44.491","34.330","34.330","34.330","34.330"
"00:11:56","44.514","44.514","44.514","44.514","34.340","34.340","34.340","34.340"
"00:11:57","44.525","44.525","44.525","44.525","34.335","34.335","34.335","34.335"
"00:11:58","44.542","44.542","44.542","44.542","34.343","34.343","34.343","34.343"
"00:11:59","44.555","44.555","44.555","44.555","34.347","34.347","34.347","34.347"
"00:12:00","44.566","44.566","44.566","44.566","34.351","34.351","34.351","34.351"
"00:12:01","44.585","44.585","44.585","44.585","34.359","34.359","34.359","34.359"
"00:12:02","44.605","44.605","44.605","44.605","34.365","34.365","34.365","34.365"
"00:12:03","44.620","44.620","44.620","44.620","34.367","34.367","34.367","34.367"
"00:12:04","44.639","44.639","44.639","44.639","34.378","34.378","34.378","34.378"
"00:12:05","44.656","44.656","44.656","44.656","34.379","34.379","34.379","34.379"
"00:12:06","44.671","44.671","44.671","44.671","34.390","34.390","34.390","34.390"
"00:12:07","44.695","44.695","44.695","44.695","34.398","34.398","34.398","34.398"
"00:12:08","44.702","44.702","44.702","44.702","34.400","34.400","34.400","34.400"
"00:12:09","44.730","44.730","44.730","44.730","34.410","34.410","34.410","34.410"
"00:12:10","44.749","44.749","44.749","44.749","34.416","34.416","34.416","34.416"
"00:12:11","44.773","44.773","44.773","44.773","34.425","34.425","34.425","34.425"
"00:12:12","44.801","44.801","44.801","44.801","34.448","34.448","34.448","34.448"
"00:12:13","44.812","44.812","44.812","44.812","34.448","34.448","34.448","34.448"
"00:12:14","44.838","44.838","44.838","44.838","34.461","34.461","34.461","34.461"
"00:12:15","44.838","44.838","44.838","44.838","34.460","34.460","34.460","34.460"
"00:12:16","44.859","44.859","44.859","44.859","34.468","34.468","34.468","34.468"
"00:12:17","44.864","44.864","44.864","44.864","34.466","34.466","34.466","34.466"
"00:12:18","44.883","44.883","44.883","44.883","34.480","34.480","34.480","34.480"
"00:12:19","44.909","44.909","44.909","44.909","34.495","34.495","34.495","34.495"
"00:12:20","44.926","44.926","44.926","44.926","34.497","34.497","34.497","34.497"
"00:12:21","44.941","44.941","44.941","44.941","34.505","34.505","34.505","34.505"
"00:12:22","44.961","44.961","44.961","44.961","34.516","34.516","34.516","34.516"
"00:12:23","44.974","44.974","44.974","44.974","34.526","34.526","34.526","34.526"
"00:12:24","45.000","45.000","45.000","45.000","34.535","34.535","34.535","34.535"
"00:12:25","45.015","45.015","45.015","45.015","34.532","34.532","34.532","34.532"
"00:12:26","45.025","45.025","45.025","45.025","34.536","34.536","34.536","34.536"
"00:12:27","45.047","45.047","45.047","45.047","34.537","34.537","34.537","34.537"
"00:12:28","45.064","45.064","45.064","45.064","34.550","34.550","34.550","34.550"
"00:12:29","45.080","45.080","45.080","45.080","34.558","34.558","34.558","34.558"
"00:12:30","45.099","45.099","45.099","45.099","34.562","34.562","34.562","34.562"
"00:12:31","45.130","45.130","45.130","45.130","34.575","34.575","34.575","34.575"
"00:12:32","45.149","45.149","45.149","45.149","34.585","34.585","34.585","34.585"
"00:12:33","45.165","45.165","45.165","45.165","34.585","34.585","34.585","34.585"
"00:12:34","45.184","45.184","45.184","45.184","34.598","34.598","34.598","34.598"
"00:12:35","45.195","45.195","45.195","45.195","34.602","34.602","34.602","34.602"
"00:12:36","45.218","45.218","45.218","45.218","34.612","34.612","34.612","34.612"
"00:12:37","45.231","45.231","45.231","45.231","34.623","34.623","34.623","34.623"
"00:12:38","45.242","45.242","45.242","45.242","34.618","34.618","34.618","34.618"
"00:12:39","45.257","45.257","45.257","45.257","34.624","34.624","34.624","34.624"
"00:12:40","45.270","45.270","45.270","45.270","34.632","34.632","34.632","34.632"
"00:12:41","45.289","45.289","45.289","45.289","34.643","34.643","34.643","34.643"
"00:12:42","45.293","45.293","45.293","45.293","34.655","34.655","34.655","34.655"
"00:12:43","45.321","45.321","45.321","45.321","34.659","34.659","34.659","34.659"
"00:12:44","45.337","45.337","45.337","45.337","34.670","34.670","34.670","34.670"
"00:12:45","45.352","45.352","45.352","45.352","34.673","34.673","34.673","34.673"
"00:12:46","45.371","45.371","45.371","45.371","34.680","34.680","34.680","34.680"
"00:12:47","45.379","45.379","45.379","45.379","34.672","34.672","34.672","34.672"
"00:12:48","45.397","45.397","45.397","45.397","34.683","34.683","34.683","34.683"
"00:12:49","45.416","45.416","45.416","45.416","34.685","34.685","34.685","34.685"
"00:12:50","45.432","45.432","45.432","45.432","34.697","34.697","34.697","34.697"
"00:12:51","45.455","45.455","45.455","45.455","34.708","34.708","34.708","34.708"
"00:12:52","45.473","45.473","45.473","45.473","34.716","34.716","34.716","34.716"
"00:12:53","45.488","45.488","45.488","45.488","34.714","34.714","34.714","34.714"
"00:12:54","45.505","45.505","45.505","45.505","34.720","34.720","34.720","34.720"
"00:12:55","45.522","45.522","45.522","45.522","34.724","34.724","34.724","34.724"
"00:12:56","45.528","45.528","45.528","45.528","34.727","34.727","34.727","34.727"
"00:12:57","45.553","45.553","45.553","45.553","34.725","34.725","34.725","34.725"
"00:12:58","45.565","45.565","45.565","45.565","34.737","34.737","34.737","34.737"
"00:12:59","45.574","45.574","45.574","45.574","34.743","34.743","34.743","34.743"
"00:13:00","45.605","45.605","45.605","45.605","34.750","34.750","34.750","34.750"
"00:13:01","45.613","45.613","45.613","45.613","34.756","34.756","34.756","34.756"
"00:13:02","45.630","45.630","45.630","45.630","34.762","34.762","34.762","34.762"
"00:13:03","45.648","45.648","45.648","45.648","34.770","34.770","34.770","34.770"
"00:13:04","45.656","45.656","45.656","45.656","34.770","34.770","34.770","34.770"
"00:13:05","45.667","45.667","45.667","45.667","34.765","34.765","34.765","34.765"
"00:13:06","45.684","45.684","45.684","45.684","34.775","34.775","34.775","34.775"
"00:13:07","45.697","45.697","45.697","45.697","34.775","34.775","34.775","34.775"
"00:13:08","45.708","45.708","45.708","45.708","34.785","34.785","34.785","34.785"
"00:13:09","45.727","45.727","45.727","45.727","34.787","34.787","34.787","34.787"
"00:13:10","45.746","45.746","45.746","45.746","34.796","34.796","34.796","34.796"
"00:13:11","45.760","45.760","45.760","45.760","34.811","34.811","34.811","34.811"
"00:13:12","45.788","45.788","45.788","45.788","34.814","34.814","34.814","34.814"
"00:13:13","45.787","45.787","45.787","45.787","34.812","34.812","34.812","34.812"
"00:13:14","45.801","45.801","45.801","45.801","34.816","34.816","34.816","34.816"
"00:13:15","45.824","45.824","45.824","45.824","34.827","34.827","34.827","34.827"
"00:13:16","45.838","45.838","45.838","45.838","34.830","34.830","34.830","34.830"
"00:13:17","45.852","45.852","45.852","45.852","34.828","34.828","34.828","34.828"
"00:13:18","45.867","45.867","45.867","45.867","34.841","34.841","34.841","34.841"
"00:13:19","45.887","45.887","45.887","45.887","34.847","34.847","34.847","34.847"
"00:13:20","45.900","45.900","45.900","45.900","34.851","34.851","34.851","34.851"
"00:13:21","45.924","45.924","45.924","45.924","34.868","34.868","34.868","34.868"
"00:13:22","45.944","45.944","45.944","45.944","34.868","34.868","34.868","34.868"
"00:13:23","45.957","45.957","45.957","45.957","34.871","34.871","34.871","34.871"
"00:13:24","45.972","45.972","45.972","45.972","34.877","34.877","34.877","34.877"
"00:13:25","45.975","45.975","45.975","45.975","34.873","34.873","34.873","34.873"
"00:13:26","45.991","45.991","45.991","45.991","34.883","34.883","34.883","34.883"
"00:13:27","46.013","46.013","46.013","46.013","34.889","34.889","34.889","34.889"
"00:13:28","46.030","46.030","46.030","46.030","34.893","34.893","34.893","34.893"
"00:13:29","46.039","46.039","46.039","46.039","34.895","34.895","34.895","34.895"
"00:13:30","46.073","46.073","46.073","46.073","34.905","34.905","34.905","34.905"
"00:13:31","46.084","46.084","46.084","46.084","34.909","34.909","34.909","34.909"
"00:13:32","46.108","46.108","46.108","46.108","34.922","34.922","34.922","34.922"
"00:13:33","46.121","46.121","46.121","46.121","34.928","34.928","34.928","34.928"
"00:13:34","46.132","46.132","46.132","46.132","34.932","34.932","34.932","34.932"
"00:13:35","46.145","46.145","46.145","46.145","34.930","34.930","34.930","34.930"
"00:13:36","46.168","46.168","46.168","46.168","34.936","34.936","34.936","34.936"
"00:13:37","46.182","46.182","46.182","46.182","34.940","34.940","34.940","34.940"
"00:13:38","46.190","46.190","46.190","46.190","34.942","34.942","34.942","34.942"
"00:13:39","46.221","46.221","46.221","46.221","34.950","34.950","34.950","34.950"
"00:13:40","46.233","46.233","46.233","46.233","34.951","34.951","34.951","34.951"
"00:13:41","46.251","46.251","46.251","46.251","34.960","34.960","34.960","34.960"
"00:13:42","46.268","46.268","46.268","46.268","34.962","34.962","34.962","34.962"
"00:13:43","46.285","46.285","46.285","46.285","34.966","34.966","34.966","34.966"
"00:13:44","46.294","46.294","46.294","46.294","34.965","34.965","34.965","34.965"
"00:13:45","46.323","46.323","46.323","46.323","34.973","34.973","34.973","34.973"
"00:13:46","46.331","46.331","46.331","46.331","34.982","34.982","34.982","34.982"
"00:13:47","46.350","46.350","46.350","46.350","34.981","34.981","34.981","34.981"
"00:13:48","46.374","46.374","46.374","46.374","34.996","34.996","34.996","34.996"
"00:13:49","46.390","46.390","46.390","46.390","34.992","34.992","34.992","34.992"
"00:13:50","46.403","46.403","46.403","46.403","35.006","35.006","35.006","35.006"
"00:13:51","46.420","46.420","46.420","46.420","35.002","35.002","35.002","35.002"
"00:13:52","46.426","46.426","46.426","46.426","35.012","35.012","35.012","35.012"
"00:13:53","46.446","46.446","46.446","46.446","35.020","35.020","35.020","35.020"
"00:13:54","46.465","46.465","46.465","46.465","35.029","35.029","35.029","35.029"
"00:13:55","46.485","46.485","46.485","46.485","35.028","35.028","35.028","35.028"
"00:13:56","46.506","46.506","46.506","46.506","35.035","35.035","35.035","35.035"
"00:13:57","46.519","46.519","46.519","46.519","35.041","35.041","35.041","35.041"
"00:13:58","46.534","46.534","46.534","46.534","35.043","35.043","35.043","35.043"
"00:13:59","46.543","46.543","46.543","46.543","35.042","35.042","35.042","35.042"
"00:14:00","46.563","46.563","46.563","46.563","35.053","35.053","35.053","35.053"
"00:14:01","46.580","46.580","46.580","46.580","35.057","35.057","35.057","35.057"
"00:14:02","46.595","46.595","46.595","46.595","35.069","35.069","35.069","35.069"
"00:14:03","46.615","46.615","46.615","46.615","35.069","35.069","35.069","35.069"
"00:14:04","46.621","46.621","46.621","46.621","35.062","35.062","35.062","35.062"
"00:14:05","46.647","46.647","46.647","46.647","35.075","35.075","35.075","35.075"
"00:14:06","46.665","46.665","46.665","46.665","35.089","35.089","35.089","35.089"
"00:14:07","46.673","46.673","46.673","46.673","35.085","35.085","35.085","35.085"
"00:14:08","46.688","46.688","46.688","46.688","35.088","35.088","35.088","35.088"
"00:14:09","46.703","46.703","46.703","46.703","35.092","35.092","35.092","35.092"
"00:14:10","46.721","46.721","46.721","46.721","35.101","35.101","35.101","35.101"
"00:14:11","46.731","46.731","46.731","46.731","35.101","35.101","35.101","35.101"
"00:14:12","46.760","46.760","46.760","46.760","35.113","35.113","35.113","35.113"
"00:14:13","46.773","46.773","46.773","46.773","35.111","35.111","35.111","35.111"
"00:14:14","46.797","46.797","46.797","46.797","35.123","35.123","35.123","35.123"
"00:14:15","46.820","46.820","46.820","46.820","35.140","35.140","35.140","35.140"
"00:14:16","46.831","46.831","46.831","46.831","35.134","35.134","35.134","35.134"
"00:14:17","46.842","46.842","46.842","46.842","35.131","35.131","35.131","35.131"
"00:14:18","46.861","46.861","46.861","46.861","35.146","35.146","35.146","35.146"
"00:14:19","46.868","46.868","46.868","46.868","35.147","35.147","35.147","35.147"
"00:14:20","46.890","46.890","46.890","46.890","35.160","35.160","35.160","35.160"
"00:14:21","46.918","46.918","46.918","46.918","35.167","35.167","35.167","35.167"
"00:14:22","46.926","46.926","46.926","46.926","35.162","35.162","35.162","35.162"
"00:14:23","46.930","46.930","46.930","46.930","35.161","35.161","35.161","35.161"
"00:14:24","46.943","46.943","46.943","46.943","35.178","35.178","35.178","35.178"
"00:14:25","46.950","46.950","46.950","46.950","35.184","35.184","35.184","35.184"
"00:14:26","46.971","46.971","46.971","46.971","35.189","35.189","35.189","35.189"
"00:14:27","46.976","46.976","46.976","46.976","35.190","35.190","35.190","35.190"
"00:14:28","46.988","46.988","46.988","46.988","35.203","35.203","35.203","35.203"
"00:14:29","46.999","46.999","46.999","46.999","35.209","35.209","35.209","35.209"
"00:14:30","47.016","47.016","47.016","47.016","35.222","35.222","35.222","35.222"
"00:14:31","47.027","47.027","47.027","47.027","35.228","35.228","35.228","35.228"
"00:14:32","47.033","47.033","47.033","47.033","35.237","35.237","35.237","35.237"
"00:14:33","47.040","47.040","47.040","47.040","35.240","35.240","35.240","35.240"
"00:14:34","47.048","47.048","47.048","47.048","35.249","35.249","35.249","35.249"
"00:14:35","47.045","47.045","47.045","47.045","35.244","35.244","35.244","35.244"
"00:14:36","47.058","47.058","47.058","47.058","35.244","35.244","35.244","35.244"
"00:14:37","47.064","47.064","47.064","47.064","35.243","35.243","35.243","35.243"
"00:14:38","47.068","47.068","47.068","47.068","35.249","35.249","35.249","35.249"
"00:14:39","47.081","47.081","47.081","47.081","35.242","35.242","35.242","35.242"
"00:14:40","47.088","47.088","47.088","47.088","35.250","35.250","35.250","35.250"
"00:14:41","47.103","47.103","47.103","47.103","35.255","35.255","35.255","35.255"
"00:14:42","47.129","47.129","47.129","47.129","35.269","35.269","35.269","35.269"
