"","Channel 3 Last (C)","Channel 3 Ave. (C)","Channel 3 Min. (C)","Channel 3 Max. (C)","Channel 7 Last (C)","Channel 7 Ave. (C)","Channel 7 Min. (C)","Channel 7 Max. (C)"
"00:13:54","48.031","48.031","48.031","48.031","34.136","34.136","34.136","34.136"
"00:13:55","48.035","48.035","48.035","48.035","34.142","34.142","34.142","34.142"
"00:13:56","48.046","48.046","48.046","48.046","34.146","34.146","34.146","34.146"
"00:13:57","48.066","48.066","48.066","48.066","34.158","34.158","34.158","34.158"
"00:13:58","48.072","48.072","48.072","48.072","34.162","34.162","34.162","34.162"
"00:13:59","48.080","48.080","48.080","48.080","34.169","34.169","34.169","34.169"
"00:14:00","48.112","48.112","48.112","48.112","34.182","34.182","34.182","34.182"
"00:14:01","48.120","48.120","48.120","48.120","34.192","34.192","34.192","34.192"
"00:14:02","48.135","48.135","48.135","48.135","34.199","34.199","34.199","34.199"
"00:14:03","48.151","48.151","48.151","48.151","34.209","34.209","34.209","34.209"
"00:14:04","48.154","48.154","48.154","48.154","34.207","34.207","34.207","34.207"
"00:14:05","48.158","48.158","48.158","48.158","34.218","34.218","34.218","34.218"
"00:14:06","48.181","48.181","48.181","48.181","34.231","34.231","34.231","34.231"
"00:14:07","48.191","48.191","48.191","48.191","34.234","34.234","34.234","34.234"
"00:14:08","48.202","48.202","48.202","48.202","34.245","34.245","34.245","34.245"
"00:14:09","48.239","48.239","48.239","48.239","34.258","34.258","34.258","34.258"
"00:14:10","48.250","48.250","48.250","48.250","34.275","34.275","34.275","34.275"
"00:14:11","48.272","48.272","48.272","48.272","34.275","34.275","34.275","34.275"
"00:14:12","48.304","48.304","48.304","48.304","34.282","34.282","34.282","34.282"
"00:14:13","48.309","48.309","48.309","48.309","34.290","34.290","34.290","34.290"
"00:14:14","48.338","48.338","48.338","48.338","34.298","34.298","34.298","34.298"
"00:14:15","48.361","48.361","48.361","48.361","34.306","34.306","34.306","34.306"
"00:14:16","48.364","48.364","48.364","48.364","34.306","34.306","34.306","34.306"
"00:14:17","48.394","48.394","48.394","48.394","34.321","34.321","34.321","34.321"
"00:14:18","48.418","48.418","48.418","48.418","34.327","34.327","34.327","34.327"
"00:14:19","48.434","48.434","48.434","48.434","34.339","34.339","34.339","34.339"
"00:14:20","48.461","48.461","48.461","48.461","34.347","34.347","34.347","34.347"
"00:14:21","48.488","48.488","48.488","48.488","34.356","34.356","34.356","34.356"
"00:14:22","48.493","48.493","48.493","48.493","34.366","34.366","34.366","34.366"
"00:14:23","48.519","48.519","48.519","48.519","34.373","34.373","34.373","34.373"
"00:14:24","48.557","48.557","48.557","48.557","34.379","34.379","34.379","34.379"
"00:14:25","48.574","48.574","48.574","48.574","34.381","34.381","34.381","34.381"
"00:14:26","48.589","48.589","48.589","48.589","34.385","34.385","34.385","34.385"
"00:14:27","48.620","48.620","48.620","48.620","34.409","34.409","34.409","34.409"
"00:14:28","48.636","48.636","48.636","48.636","34.415","34.415","34.415","34.415"
"00:14:29","48.637","48.637","48.637","48.637","34.412","34.412","34.412","34.412"
"00:14:30","48.655","48.655","48.655","48.655","34.422","34.422","34.422","34.422"
"00:14:31","48.666","48.666","48.666","48.666","34.423","34.423","34.423","34.423"
"00:14:32","48.688","48.688","48.688","48.688","34.438","34.438","34.438","34.438"
"00:14:33","48.733","48.733","48.733","48.733","34.452","34.452","34.452","34.452"
"00:14:34","48.761","48.761","48.761","48.761","34.460","34.460","34.460","34.460"
"00:14:35","48.794","48.794","48.794","48.794","34.468","34.468","34.468","34.468"
"00:14:36","48.840","48.840","48.840","48.840","34.478","34.478","34.478","34.478"
"00:14:37","48.849","48.849","48.849","48.849","34.483","34.483","34.483","34.483"
"00:14:38","48.861","48.861","48.861","48.861","34.484","34.484","34.484","34.484"
"00:14:39","48.856","48.856","48.856","48.856","34.501","34.501","34.501","34.501"
"00:14:40","48.847","48.847","48.847","48.847","34.502","34.502","34.502","34.502"
"00:14:41","48.847","48.847","48.847","48.847","34.514","34.514","34.514","34.514"
"00:14:42","48.844","48.844","48.844","48.844","34.523","34.523","34.523","34.523"
"00:14:43","48.837","48.837","48.837","48.837","34.522","34.522","34.522","34.522"
"00:14:44","48.822","48.822","48.822","48.822","34.529","34.529","34.529","34.529"
"00:14:45","48.825","48.825","48.825","48.825","34.541","34.541","34.541","34.541"
"00:14:46","48.830","48.830","48.830","48.830","34.552","34.552","34.552","34.552"
"00:14:47","48.845","48.845","48.845","48.845","34.559","34.559","34.559","34.559"
"00:14:48","48.887","48.887","48.887","48.887","34.567","34.567","34.567","34.567"
"00:14:49","48.911","48.911","48.911","48.911","34.563","34.563","34.563","34.563"
"00:14:50","48.937","48.937","48.937","48.937","34.571","34.571","34.571","34.571"
"00:14:51","48.955","48.955","48.955","48.955","34.582","34.582","34.582","34.582"
"00:14:52","48.963","48.963","48.963","48.963","34.586","34.586","34.586","34.586"
"00:14:53","48.977","48.977","48.977","48.977","34.597","34.597","34.597","34.597"
"00:14:54","48.995","48.995","48.995","48.995","34.607","34.607","34.607","34.607"
"00:14:55","49.003","49.003","49.003","49.003","34.616","34.616","34.616","34.616"
"00:14:56","49.029","49.029","49.029","49.029","34.624","34.624","34.624","34.624"
"00:14:57","49.058","49.058","49.058","49.058","34.636","34.636","34.636","34.636"
"00:14:58","49.059","49.059","49.059","49.059","34.632","34.632","34.632","34.632"
"00:14:59","49.077","49.077","49.077","49.077","34.643","34.643","34.643","34.643"
"00:15:00","49.104","49.104","49.104","49.104","34.659","34.659","34.659","34.659"
"00:15:01","49.110","49.110","49.110","49.110","34.654","34.654","34.654","34.654"
"00:15:02","49.125","49.125","49.125","49.125","34.658","34.658","34.658","34.658"
"00:15:03","49.167","49.167","49.167","49.167","34.671","34.671","34.671","34.671"
"00:15:04","49.184","49.184","49.184","49.184","34.688","34.688","34.688","34.688"
"00:15:05","49.202","49.202","49.202","49.202","34.685","34.685","34.685","34.685"
"00:15:06","49.237","49.237","49.237","49.237","34.685","34.685","34.685","34.685"
"00:15:07","49.250","49.250","49.250","49.250","34.685","34.685","34.685","34.685"
"00:15:08","49.264","49.264","49.264","49.264","34.686","34.686","34.686","34.686"
"00:15:09","49.299","49.299","49.299","49.299","34.705","34.705","34.705","34.705"
"00:15:10","49.316","49.316","49.316","49.316","34.715","34.715","34.715","34.715"
"00:15:11","49.320","49.320","49.320","49.320","34.716","34.716","34.716","34.716"
"00:15:12","49.326","49.326","49.326","49.326","34.733","34.733","34.733","34.733"
"00:15:13","49.335","49.335","49.335","49.335","34.742","34.742","34.742","34.742"
"00:15:14","49.339","49.339","49.339","49.339","34.753","34.753","34.753","34.753"
"00:15:15","49.348","49.348","49.348","49.348","34.753","34.753","34.753","34.753"
"00:15:16","49.350","49.350","49.350","49.350","34.754","34.754","34.754","34.754"
"00:15:17","49.343","49.343","49.343","49.343","34.754","34.754","34.754","34.754"
"00:15:18","49.381","49.381","49.381","49.381","34.764","34.764","34.764","34.764"
"00:15:19","49.395","49.395","49.395","49.395","34.769","34.769","34.769","34.769"
"00:15:20","49.417","49.417","49.417","49.417","34.780","34.780","34.780","34.780"
"00:15:21","49.458","49.458","49.458","49.458","34.785","34.785","34.785","34.785"
"00:15:22","49.472","49.472","49.472","49.472","34.792","34.792","34.792","34.792"
"00:15:23","49.490","49.490","49.490","49.490","34.799","34.799","34.799","34.799"
"00:15:24","49.521","49.521","49.521","49.521","34.809","34.809","34.809","34.809"
"00:15:25","49.545","49.545","49.545","49.545","34.814","34.814","34.814","34.814"
"00:15:26","49.578","49.578","49.578","49.578","34.826","34.826","34.826","34.826"
"00:15:27","49.622","49.622","49.622","49.622","34.839","34.839","34.839","34.839"
"00:15:28","49.633","49.633","49.633","49.633","34.841","34.841","34.841","34.841"
"00:15:29","49.655","49.655","49.655","49.655","34.852","34.852","34.852","34.852"
"00:15:30","49.692","49.692","49.692","49.692","34.862","34.862","34.862","34.862"
"00:15:31","49.695","49.695","49.695","49.695","34.863","34.863","34.863","34.863"
"00:15:32","49.721","49.721","49.721","49.721","34.867","34.867","34.867","34.867"
"00:15:33","49.743","49.743","49.743","49.743","34.870","34.870","34.870","34.870"
"00:15:34","49.751","49.751","49.751","49.751","34.872","34.872","34.872","34.872"
"00:15:35","49.754","49.754","49.754","49.754","34.879","34.879","34.879","34.879"
"00:15:36","49.777","49.777","49.777","49.777","34.900","34.900","34.900","34.900"
"00:15:37","49.784","49.784","49.784","49.784","34.898","34.898","34.898","34.898"
"00:15:38","49.788","49.788","49.788","49.788","34.902","34.902","34.902","34.902"
"00:15:39","49.816","49.816","49.816","49.816","34.913","34.913","34.913","34.913"
"00:15:40","49.828","49.828","49.828","49.828","34.917","34.917","34.917","34.917"
"00:15:41","49.843","49.843","49.843","49.843","34.921","34.921","34.921","34.921"
"00:15:42","49.875","49.875","49.875","49.875","34.943","34.943","34.943","34.943"
"00:15:43","49.895","49.895","49.895","49.895","34.954","34.954","34.954","34.954"
"00:15:44","49.898","49.898","49.898","49.898","34.969","34.969","34.969","34.969"
"00:15:45","49.905","49.905","49.905","49.905","34.984","34.984","34.984","34.984"
"00:15:46","49.892","49.892","49.892","49.892","34.992","34.992","34.992","34.992"
"00:15:47","49.892","49.892","49.892","49.892","34.992","34.992","34.992","34.992"
"00:15:48","49.873","49.873","49.873","49.873","35.009","35.009","35.009","35.009"
"00:15:49","49.871","49.871","49.871","49.871","35.014","35.014","35.014","35.014"
"00:15:50","49.871","49.871","49.871","49.871","35.029","35.029","35.029","35.029"
"00:15:51","49.876","49.876","49.876","49.876","35.037","35.037","35.037","35.037"
"00:15:52","49.875","49.875","49.875","49.875","35.041","35.041","35.041","35.041"
"00:15:53","49.883","49.883","49.883","49.883","35.052","35.052","35.052","35.052"
"00:15:54","49.887","49.887","49.887","49.887","35.057","35.057","35.057","35.057"
"00:15:55","49.887","49.887","49.887","49.887","35.056","35.056","35.056","35.056"
"00:15:56","49.906","49.906","49.906","49.906","35.067","35.067","35.067","35.067"
"00:15:57","49.930","49.930","49.930","49.930","35.078","35.078","35.078","35.078"
"00:15:58","49.935","49.935","49.935","49.935","35.083","35.083","35.083","35.083"
"00:15:59","49.950","49.950","49.950","49.950","35.083","35.083","35.083","35.083"
"00:16:00","49.961","49.961","49.961","49.961","35.101","35.101","35.101","35.101"
"00:16:01","49.954","49.954","49.954","49.954","35.091","35.091","35.091","35.091"
"00:16:02","49.954","49.954","49.954","49.954","35.102","35.102","35.102","35.102"
"00:16:03","49.956","49.956","49.956","49.956","35.110","35.110","35.110","35.110"
"00:16:04","49.959","49.959","49.959","49.959","35.117","35.117","35.117","35.117"
"00:16:05","49.959","49.959","49.959","49.959","35.128","35.128","35.128","35.128"
"00:16:06","49.963","49.963","49.963","49.963","35.133","35.133","35.133","35.133"
"00:16:07","49.967","49.967","49.967","49.967","35.125","35.125","35.125","35.125"
"00:16:08","49.978","49.978","49.978","49.978","35.133","35.133","35.133","35.133"
"00:16:09","50.005","50.005","50.005","50.005","35.144","35.144","35.144","35.144"
"00:16:10","50.018","50.018","50.018","50.018","35.144","35.144","35.144","35.144"
"00:16:11","50.033","50.033","50.033","50.033","35.148","35.148","35.148","35.148"
"00:16:12","50.071","50.071","50.071","50.071","35.168","35.168","35.168","35.168"
"00:16:13","50.098","50.098","50.098","50.098","35.178","35.178","35.178","35.178"
"00:16:14","50.138","50.138","50.138","50.138","35.185","35.185","35.185","35.185"
"00:16:15","50.197","50.197","50.197","50.197","35.200","35.200","35.200","35.200"
"00:16:16","50.225","50.225","50.225","50.225","35.197","35.197","35.197","35.197"
"00:16:17","50.240","50.240","50.240","50.240","35.204","35.204","35.204","35.204"
"00:16:18","50.291","50.291","50.291","50.291","35.203","35.203","35.203","35.203"
"00:16:19","50.309","50.309","50.309","50.309","35.201","35.201","35.201","35.201"
"00:16:20","50.328","50.328","50.328","50.328","35.205","35.205","35.205","35.205"
"00:16:21","50.370","50.370","50.370","50.370","35.222","35.222","35.222","35.222"
"00:16:22","50.382","50.382","50.382","50.382","35.231","35.231","35.231","35.231"
"00:16:23","50.404","50.404","50.404","50.404","35.232","35.232","35.232","35.232"
"00:16:24","50.446","50.446","50.446","50.446","35.249","35.249","35.249","35.249"
"00:16:25","50.441","50.441","50.441","50.441","35.247","35.247","35.247","35.247"
"00:16:26","50.452","50.452","50.452","50.452","35.262","35.262","35.262","35.262"
"00:16:27","50.460","50.460","50.460","50.460","35.268","35.268","35.268","35.268"
"00:16:28","50.463","50.463","50.463","50.463","35.266","35.266","35.266","35.266"
"00:16:29","50.467","50.467","50.467","50.467","35.277","35.277","35.277","35.277"
"00:16:30","50.480","50.480","50.480","50.480","35.285","35.285","35.285","35.285"
"00:16:31","50.482","50.482","50.482","50.482","35.285","35.285","35.285","35.285"
"00:16:32","50.511","50.511","50.511","50.511","35.300","35.300","35.300","35.300"
"00:16:33","50.542","50.542","50.542","50.542","35.307","35.307","35.307","35.307"
"00:16:34","50.559","50.559","50.559","50.559","35.308","35.308","35.308","35.308"
"00:16:35","50.566","50.566","50.566","50.566","35.312","35.312","35.312","35.312"
"00:16:36","50.598","50.598","50.598","50.598","35.328","35.328","35.328","35.328"
"00:16:37","50.610","50.610","50.610","50.610","35.334","35.334","35.334","35.334"
"00:16:38","50.610","50.610","50.610","50.610","35.331","35.331","35.331","35.331"
"00:16:39","50.640","50.640","50.640","50.640","35.353","35.353","35.353","35.353"
"00:16:40","50.640","50.640","50.640","50.640","35.357","35.357","35.357","35.357"
"00:16:41","50.662","50.662","50.662","50.662","35.353","35.353","35.353","35.353"
"00:16:42","50.692","50.692","50.692","50.692","35.372","35.372","35.372","35.372"
"00:16:43","50.706","50.706","50.706","50.706","35.368","35.368","35.368","35.368"
"00:16:44","50.724","50.724","50.724","50.724","35.372","35.372","35.372","35.372"
"00:16:45","50.745","50.745","50.745","50.745","35.390","35.390","35.390","35.390"
"00:16:46","50.754","50.754","50.754","50.754","35.395","35.395","35.395","35.395"
"00:16:47","50.768","50.768","50.768","50.768","35.402","35.402","35.402","35.402"
"00:16:48","50.777","50.777","50.777","50.777","35.406","35.406","35.406","35.406"
"00:16:49","50.779","50.779","50.779","50.779","35.407","35.407","35.407","35.407"
"00:16:50","50.784","50.784","50.784","50.784","35.418","35.418","35.418","35.418"
"00:16:51","50.767","50.767","50.767","50.767","35.417","35.417","35.417","35.417"
"00:16:52","50.770","50.770","50.770","50.770","35.422","35.422","35.422","35.422"
"00:16:53","50.766","50.766","50.766","50.766","35.426","35.426","35.426","35.426"
"00:16:54","50.795","50.795","50.795","50.795","35.446","35.446","35.446","35.446"
"00:16:55","50.806","50.806","50.806","50.806","35.456","35.456","35.456","35.456"
"00:16:56","50.814","50.814","50.814","50.814","35.460","35.460","35.460","35.460"
"00:16:57","50.818","50.818","50.818","50.818","35.470","35.470","35.470","35.470"
"00:16:58","50.822","50.822","50.822","50.822","35.471","35.471","35.471","35.471"
"00:16:59","50.815","50.815","50.815","50.815","35.482","35.482","35.482","35.482"
"00:17:00","50.828","50.828","50.828","50.828","35.485","35.485","35.485","35.485"
"00:17:01","50.841","50.841","50.841","50.841","35.490","35.490","35.490","35.490"
"00:17:02","50.852","50.852","50.852","50.852","35.487","35.487","35.487","35.487"
"00:17:03","50.892","50.892","50.892","50.892","35.507","35.507","35.507","35.507"
"00:17:04","50.906","50.906","50.906","50.906","35.502","35.502","35.502","35.502"
"00:17:05","50.925","50.925","50.925","50.925","35.513","35.513","35.513","35.513"
"00:17:06","50.932","50.932","50.932","50.932","35.527","35.527","35.527","35.527"
"00:17:07","50.933","50.933","50.933","50.933","35.525","35.525","35.525","35.525"
"00:17:08","50.936","50.936","50.936","50.936","35.536","35.536","35.536","35.536"
"00:17:09","50.950","50.950","50.950","50.950","35.544","35.544","35.544","35.544"
"00:17:10","50.959","50.959","50.959","50.959","35.547","35.547","35.547","35.547"
"00:17:11","50.955","50.955","50.955","50.955","35.551","35.551","35.551","35.551"
"00:17:12","50.971","50.971","50.971","50.971","35.559","35.559","35.559","35.559"
"00:17:13","50.978","50.978","50.978","50.978","35.574","35.574","35.574","35.574"
"00:17:14","50.985","50.985","50.985","50.985","35.574","35.574","35.574","35.574"
"00:17:15","51.009","51.009","51.009","51.009","35.589","35.589","35.589","35.589"
"00:17:16","51.007","51.007","51.007","51.007","35.593","35.593","35.593","35.593"
"00:17:17","51.015","51.015","51.015","51.015","35.608","35.608","35.608","35.608"
"00:17:18","51.007","51.007","51.007","51.007","35.608","35.608","35.608","35.608"
"00:17:19","51.015","51.015","51.015","51.015","35.619","35.619","35.619","35.619"
"00:17:20","51.016","51.016","51.016","51.016","35.627","35.627","35.627","35.627"
"00:17:21","51.011","51.011","51.011","51.011","35.628","35.628","35.628","35.628"
"00:17:22","51.016","51.016","51.016","51.016","35.631","35.631","35.631","35.631"
"00:17:23","51.013","51.013","51.013","51.013","35.635","35.635","35.635","35.635"
"00:17:24","51.028","51.028","51.028","51.028","35.647","35.647","35.647","35.647"
"00:17:25","51.024","51.024","51.024","51.024","35.654","35.654","35.654","35.654"
"00:17:26","51.028","51.028","51.028","51.028","35.654","35.654","35.654","35.654"
"00:17:27","51.029","51.029","51.029","51.029","35.662","35.662","35.662","35.662"
"00:17:28","51.025","51.025","51.025","51.025","35.669","35.669","35.669","35.669"
"00:17:29","51.033","51.033","51.033","51.033","35.673","35.673","35.673","35.673"
"00:17:30","51.040","51.040","51.040","51.040","35.690","35.690","35.690","35.690"
"00:17:31","51.040","51.040","51.040","51.040","35.695","35.695","35.695","35.695"
"00:17:32","51.041","51.041","51.041","51.041","35.699","35.699","35.699","35.699"
"00:17:33","51.043","51.043","51.043","51.043","35.703","35.703","35.703","35.703"
"00:17:34","51.041","51.041","51.041","51.041","35.711","35.711","35.711","35.711"
"00:17:35","51.052","51.052","51.052","51.052","35.715","35.715","35.715","35.715"
"00:17:36","51.070","51.070","51.070","51.070","35.730","35.730","35.730","35.730"
"00:17:37","51.078","51.078","51.078","51.078","35.730","35.730","35.730","35.730"
"00:17:38","51.089","51.089","51.089","51.089","35.734","35.734","35.734","35.734"
"00:17:39","51.099","51.099","51.099","51.099","35.740","35.740","35.740","35.740"
"00:17:40","51.108","51.108","51.108","51.108","35.745","35.745","35.745","35.745"
"00:17:41","51.122","51.122","51.122","51.122","35.753","35.753","35.753","35.753"
"00:17:42","51.146","51.146","51.146","51.146","35.753","35.753","35.753","35.753"
"00:17:43","51.155","51.155","51.155","51.155","35.764","35.764","35.764","35.764"
"00:17:44","51.170","51.170","51.170","51.170","35.761","35.761","35.761","35.761"
"00:17:45","51.211","51.211","51.211","51.211","35.775","35.775","35.775","35.775"
"00:17:46","51.225","51.225","51.225","51.225","35.780","35.780","35.780","35.780"
"00:17:47","51.254","51.254","51.254","51.254","35.780","35.780","35.780","35.780"
"00:17:48","51.298","51.298","51.298","51.298","35.793","35.793","35.793","35.793"
"00:17:49","51.327","51.327","51.327","51.327","35.802","35.802","35.802","35.802"
"00:17:50","51.352","51.352","51.352","51.352","35.810","35.810","35.810","35.810"
"00:17:51","51.401","51.401","51.401","51.401","35.826","35.826","35.826","35.826"
"00:17:52","51.428","51.428","51.428","51.428","35.832","35.832","35.832","35.832"
"00:17:53","51.458","51.458","51.458","51.458","35.833","35.833","35.833","35.833"
"00:17:54","51.504","51.504","51.504","51.504","35.839","35.839","35.839","35.839"
"00:17:55","51.527","51.527","51.527","51.527","35.844","35.844","35.844","35.844"
"00:17:56","51.527","51.527","51.527","51.527","35.848","35.848","35.848","35.848"
"00:17:57","51.556","51.556","51.556","51.556","35.858","35.858","35.858","35.858"
"00:17:58","51.567","51.567","51.567","51.567","35.859","35.859","35.859","35.859"
"00:17:59","51.564","51.564","51.564","51.564","35.863","35.863","35.863","35.863"
"00:18:00","51.591","51.591","51.591","51.591","35.872","35.872","35.872","35.872"
"00:18:01","51.600","51.600","51.600","51.600","35.875","35.875","35.875","35.875"
"00:18:02","51.608","51.608","51.608","51.608","35.886","35.886","35.886","35.886"
"00:18:03","51.608","51.608","51.608","51.608","35.890","35.890","35.890","35.890"
"00:18:04","51.616","51.616","51.616","51.616","35.894","35.894","35.894","35.894"
"00:18:05","51.609","51.609","51.609","51.609","35.898","35.898","35.898","35.898"
"00:18:06","51.600","51.600","51.600","51.600","35.903","35.903","35.903","35.903"
"00:18:07","51.588","51.588","51.588","51.588","35.920","35.920","35.920","35.920"
"00:18:08","51.584","51.584","51.584","51.584","35.921","35.921","35.921","35.921"
"00:18:09","51.588","51.588","51.588","51.588","35.916","35.916","35.916","35.916"
"00:18:10","51.596","51.596","51.596","51.596","35.932","35.932","35.932","35.932"
"00:18:11","51.625","51.625","51.625","51.625","35.950","35.950","35.950","35.950"
"00:18:12","51.658","51.658","51.658","51.658","35.952","35.952","35.952","35.952"
"00:18:13","51.672","51.672","51.672","51.672","35.969","35.969","35.969","35.969"
"00:18:14","51.694","51.694","51.694","51.694","35.973","35.973","35.973","35.973"
"00:18:15","51.727","51.727","51.727","51.727","35.975","35.975","35.975","35.975"
"00:18:16","51.738","51.738","51.738","51.738","35.977","35.977","35.977","35.977"
"00:18:17","51.749","51.749","51.749","51.749","35.985","35.985","35.985","35.985"
"00:18:18","51.771","51.771","51.771","51.771","35.981","35.981","35.981","35.981"
"00:18:19","51.786","51.786","51.786","51.786","35.997","35.997","35.997","35.997"
"00:18:20","51.815","51.815","51.815","51.815","35.997","35.997","35.997","35.997"
"00:18:21","51.860","51.860","51.860","51.860","36.008","36.008","36.008","36.008"
"00:18:22","51.866","51.866","51.866","51.866","36.012","36.012","36.012","36.012"
"00:18:23","51.888","51.888","51.888","51.888","36.016","36.016","36.016","36.016"
"00:18:24","51.912","51.912","51.912","51.912","36.026","36.026","36.026","36.026"
"00:18:25","51.921","51.921","51.921","51.921","36.024","36.024","36.024","36.024"
"00:18:26","51.936","51.936","51.936","51.936","36.031","36.031","36.031","36.031"
"00:18:27","51.934","51.934","51.934","51.934","36.041","36.041","36.041","36.041"
"00:18:28","51.940","51.940","51.940","51.940","36.043","36.043","36.043","36.043"
"00:18:29","51.940","51.940","51.940","51.940","36.043","36.043","36.043","36.043"
"00:18:30","51.948","51.948","51.948","51.948","36.047","36.047","36.047","36.047"
"00:18:31","51.959","51.959","51.959","51.959","36.055","36.055","36.055","36.055"
"00:18:32","51.977","51.977","51.977","51.977","36.062","36.062","36.062","36.062"
"00:18:33","52.003","52.003","52.003","52.003","36.071","36.071","36.071","36.071"
"00:18:34","52.010","52.010","52.010","52.010","36.073","36.073","36.073","36.073"
"00:18:35","52.036","52.036","52.036","52.036","36.081","36.081","36.081","36.081"
"00:18:36","52.077","52.077","52.077","52.077","36.098","36.098","36.098","36.098"
"00:18:37","52.087","52.087","52.087","52.087","36.100","36.100","36.100","36.100"
"00:18:38","52.109","52.109","52.109","52.109","36.100","36.100","36.100","36.100"
"00:18:39","52.147","52.147","52.147","52.147","36.104","36.104","36.104","36.104"
"00:18:40","52.174","52.174","52.174","52.174","36.126","36.126","36.126","36.126"
"00:18:41","52.196","52.196","52.196","52.196","36.126","36.126","36.126","36.126"
"00:18:42","52.229","52.229","52.229","52.229","36.134","36.134","36.134","36.134"
"00:18:43","52.236","52.236","52.236","52.236","36.141","36.141","36.141","36.141"
"00:18:44","52.254","52.254","52.254","52.254","36.145","36.145","36.145","36.145"
"00:18:45","52.281","52.281","52.281","52.281","36.165","36.165","36.165","36.165"
"00:18:46","52.291","52.291","52.291","52.291","36.171","36.171","36.171","36.171"
"00:18:47","52.306","52.306","52.306","52.306","36.172","36.172","36.172","36.172"
"00:18:48","52.339","52.339","52.339","52.339","36.188","36.188","36.188","36.188"
"00:18:49","52.350","52.350","52.350","52.350","36.183","36.183","36.183","36.183"
"00:18:50","52.357","52.357","52.357","52.357","36.198","36.198","36.198","36.198"
"00:18:51","52.375","52.375","52.375","52.375","36.206","36.206","36.206","36.206"
"00:18:52","52.383","52.383","52.383","52.383","36.213","36.213","36.213","36.213"
"00:18:53","52.401","52.401","52.401","52.401","36.210","36.210","36.210","36.210"
"00:18:54","52.423","52.423","52.423","52.423","36.226","36.226","36.226","36.226"
"00:18:55","52.434","52.434","52.434","52.434","36.225","36.225","36.225","36.225"
"00:18:56","52.452","52.452","52.452","52.452","36.236","36.236","36.236","36.236"
"00:18:57","52.482","52.482","52.482","52.482","36.249","36.249","36.249","36.249"
"00:18:58","52.493","52.493","52.493","52.493","36.251","36.251","36.251","36.251"
"00:18:59","52.489","52.489","52.489","52.489","36.255","36.255","36.255","36.255"
"00:19:00","52.509","52.509","52.509","52.509","36.265","36.265","36.265","36.265"
"00:19:01","52.508","52.508","52.508","52.508","36.266","36.266","36.266","36.266"
"00:19:02","52.519","52.519","52.519","52.519","36.271","36.271","36.271","36.271"
"00:19:03","52.531","52.531","52.531","52.531","36.281","36.281","36.281","36.281"
"00:19:04","52.541","52.541","52.541","52.541","36.275","36.275","36.275","36.275"
"00:19:05","52.563","52.563","52.563","52.563","36.286","36.286","36.286","36.286"
"00:19:06","52.597","52.597","52.597","52.597","36.302","36.302","36.302","36.302"
"00:19:07","52.614","52.614","52.614","52.614","36.301","36.301","36.301","36.301"
"00:19:08","52.629","52.629","52.629","52.629","36.316","36.316","36.316","36.316"
"00:19:09","52.662","52.662","52.662","52.662","36.309","36.309","36.309","36.309"
"00:19:10","52.669","52.669","52.669","52.669","36.309","36.309","36.309","36.309"
"00:19:11","52.691","52.691","52.691","52.691","36.324","36.324","36.324","36.324"
"00:19:12","52.708","52.708","52.708","52.708","36.323","36.323","36.323","36.323"
"00:19:13","52.720","52.720","52.720","52.720","36.325","36.325","36.325","36.325"
"00:19:14","52.746","52.746","52.746","52.746","36.328","36.328","36.328","36.328"
"00:19:15","52.783","52.783","52.783","52.783","36.340","36.340","36.340","36.340"
"00:19:16","52.797","52.797","52.797","52.797","36.347","36.347","36.347","36.347"
"00:19:17","52.783","52.783","52.783","52.783","36.355","36.355","36.355","36.355"
"00:19:18","52.789","52.789","52.789","52.789","36.365","36.365","36.365","36.365"
"00:19:19","52.787","52.787","52.787","52.787","36.363","36.363","36.363","36.363"
"00:19:20","52.802","52.802","52.802","52.802","36.378","36.378","36.378","36.378"
"00:19:21","52.848","52.848","52.848","52.848","36.377","36.377","36.377","36.377"
"00:19:22","52.885","52.885","52.885","52.885","36.393","36.393","36.393","36.393"
"00:19:23","52.929","52.929","52.929","52.929","36.386","36.386","36.386","36.386"
"00:19:24","52.992","52.992","52.992","52.992","36.397","36.397","36.397","36.397"
"00:19:25","52.998","52.998","52.998","52.998","36.397","36.397","36.397","36.397"
"00:19:26","53.024","53.024","53.024","53.024","36.412","36.412","36.412","36.412"
"00:19:27","53.046","53.046","53.046","53.046","36.415","36.415","36.415","36.415"
"00:19:28","53.053","53.053","53.053","53.053","36.420","36.420","36.420","36.420"
"00:19:29","53.071","53.071","53.071","53.071","36.420","36.420","36.420","36.420"
"00:19:30","53.092","53.092","53.092","53.092","36.435","36.435","36.435","36.435"
"00:19:31","53.090","53.090","53.090","53.090","36.443","36.443","36.443","36.443"
"00:19:32","53.101","53.101","53.101","53.101","36.443","36.443","36.443","36.443"
"00:19:33","53.104","53.104","53.104","53.104","36.450","36.450","36.450","36.450"
"00:19:34","53.112","53.112","53.112","53.112","36.451","36.451","36.451","36.451"
"00:19:35","53.116","53.116","53.116","53.116","36.458","36.458","36.458","36.458"
"00:19:36","53.123","53.123","53.123","53.123","36.466","36.466","36.466","36.466"
"00:19:37","53.128","53.128","53.128","53.128","36.473","36.473","36.473","36.473"
"00:19:38","53.146","53.146","53.146","53.146","36.463","36.463","36.463","36.463"
"00:19:39","53.175","53.175","53.175","53.175","36.475","36.475","36.475","36.475"
"00:19:40","53.190","53.190","53.190","53.190","36.481","36.481","36.481","36.481"
